47	5	24	56
17	76	62	20
49	74	86	24
78	45	69	26
32	7	63	41
64	39	18	87
51	63	76	67
88	11	27	65
67	53	39	46
7	58	4	61
48	43	36	96
79	32	1	92
35	38	93	2
80	25	12	6
34	42	98	98
7	67	9	15
19	30	40	33
47	8	69	53
83	54	69	69
32	80	58	40
91	19	47	98
33	12	34	74
62	79	14	79
3	67	90	51
57	83	60	8
83	85	44	67
100	67	49	56
7	76	70	88
83	79	37	35
72	93	20	1
4	75	59	21
90	45	36	52
33	81	87	33
71	24	14	49
11	48	17	11
38	34	74	41
27	48	92	61
12	30	55	29
10	32	88	24
81	22	48	26
61	79	46	85
46	3	15	64
55	8	40	36
71	6	50	48
74	81	81	43
90	39	88	63
40	92	60	31
50	21	2	11
76	18	10	74
4	89	72	83
2	61	48	37
67	80	87	70
97	74	12	8
23	74	96	94
28	11	40	5
34	25	98	80
49	95	19	18
89	63	92	9
91	25	97	24
2	90	47	11
91	16	91	47
19	95	82	10
95	12	55	56
1	9	78	43
53	40	29	3
67	64	91	22
52	77	75	66
60	43	85	10
26	11	51	50
60	18	95	60
100	40	3	67
38	5	13	66
88	88	87	52
85	93	26	52
3	13	4	18
89	71	89	61
15	16	83	64
48	24	90	43
56	59	65	60
12	2	54	42
63	31	1	2
35	50	66	57
29	8	43	61
23	43	69	4
52	8	78	43
47	41	73	62
94	49	51	55
69	11	87	59
80	46	90	14
71	32	30	77
37	27	92	6
43	10	39	73
63	43	75	8
3	94	84	75
67	23	61	84
9	84	17	63
30	61	35	45
42	8	67	42
100	56	79	46
9	71	26	87
36	42	74	14
78	83	4	80
53	67	78	100
28	90	48	15
68	58	60	65
92	29	50	49
87	16	97	73
6	100	50	1
96	65	31	70
14	40	27	83
86	30	15	86
28	75	58	25
34	6	100	33
5	75	95	7
46	31	34	56
5	44	11	68
60	13	25	70
92	69	13	92
13	68	2	18
59	87	88	49
23	30	21	4
45	89	63	41
53	81	41	60
29	45	2	38
8	100	71	9
42	76	93	26
2	59	65	74
84	96	71	94
75	25	20	67
85	37	94	38
95	42	8	19
3	100	26	82
18	86	44	19
3	8	9	41
53	24	14	45
73	40	68	48
31	83	63	57
97	19	45	24
48	4	47	65
55	49	96	50
77	47	53	89
13	97	64	27
71	40	49	86
76	81	63	90
15	36	70	4
11	17	56	50
18	74	83	24
99	91	84	28
94	93	37	28
68	73	54	16
78	8	99	23
88	45	64	8
96	11	45	66
17	70	97	73
32	87	50	72
68	46	88	64
25	78	52	98
15	66	2	4
34	87	79	76
65	100	60	61
43	91	8	72
86	53	75	7
45	54	89	75
75	34	79	78
36	19	46	67
15	97	48	81
49	33	100	63
93	61	93	43
72	86	14	33
58	27	44	56
59	50	39	33
80	65	91	86
77	61	28	12
23	40	77	96
42	83	41	97
72	99	90	14
75	92	2	37
65	9	82	98
79	70	9	31
62	78	66	97
45	38	21	48
70	99	67	88
86	91	23	95
24	42	14	43
43	94	92	93
20	12	5	99
71	71	73	50
33	31	25	45
29	70	72	95
10	3	71	45
66	12	79	53
56	34	15	83
18	83	92	19
66	82	11	58
40	2	41	25
76	76	39	16
14	11	81	76
80	34	26	17
95	7	19	56
45	18	82	73
71	29	3	27
26	63	56	98
18	33	93	63
33	46	29	59
56	2	83	64
9	19	42	13
8	34	23	24
77	55	59	16
31	37	8	80
6	64	57	15
15	14	49	100
79	83	85	32
8	69	78	25
8	15	95	45
27	27	63	89
75	23	86	60
51	38	91	87
35	67	53	100
46	81	79	57
63	8	50	81
33	43	12	51
43	58	48	90
3	31	75	28
18	79	35	19
15	55	9	49
95	57	86	49
28	66	31	6
88	17	62	56
58	76	64	70
2	10	66	79
63	4	78	72
35	67	45	44
85	14	80	89
61	50	75	87
36	49	98	88
96	66	4	36
94	4	35	2
68	91	73	14
39	50	37	16
12	14	14	64
84	62	6	87
28	28	36	71
44	10	36	84
25	14	26	82
38	5	81	78
7	82	22	51
60	60	96	44
23	27	66	87
92	66	46	13
1	55	98	77
79	19	1	43
53	27	37	68
5	10	27	78
82	90	17	63
26	75	20	70
79	68	55	46
66	27	26	5
39	91	28	24
23	17	30	20
58	69	8	11
91	99	82	12
8	72	17	3
77	69	44	45
41	66	20	78
40	24	52	41
12	32	6	43
76	68	61	44
53	62	12	96
34	68	43	44
40	94	96	92
14	87	97	72
20	17	94	61
45	79	98	11
27	95	81	85
32	30	94	23
26	45	26	85
56	30	10	32
16	65	16	88
92	3	12	26
26	7	52	74
32	56	35	85
68	2	6	57
99	83	65	49
68	25	87	67
75	83	85	14
8	82	47	86
78	18	4	60
74	50	72	34
22	81	76	61
12	1	98	91
22	50	94	38
28	15	68	9
4	65	67	73
50	29	3	44
98	80	15	25
79	73	77	66
85	5	79	98
26	81	93	6
98	46	80	50
97	7	59	66
48	70	23	48
16	46	66	82
45	20	69	63
75	3	32	42
68	64	80	21
1	85	9	61
47	3	7	82
18	99	55	42
51	45	33	12
87	11	71	13
6	44	70	12
23	69	16	96
72	74	31	33
53	28	47	5
6	42	35	60
92	15	50	72
52	31	68	74
17	72	29	4
80	57	84	1
85	10	30	85
11	53	85	21
46	68	51	56
87	96	71	86
25	58	88	29
31	29	68	29
28	41	46	78
95	85	98	97
71	25	61	37
84	5	13	3
32	87	81	92
95	91	18	44
4	55	12	26
25	22	4	69
59	80	79	77
72	21	24	73
30	59	82	36
37	76	58	94
35	57	39	4
4	79	96	43
43	18	62	95
79	44	27	2
28	31	51	32
60	29	38	82
25	70	4	35
75	65	35	65
90	55	72	68
89	48	54	86
75	53	31	95
34	74	95	55
56	55	69	44
13	46	46	10
82	82	31	51
83	39	72	96
60	30	85	43
29	62	9	1
11	19	17	67
74	72	22	8
24	65	90	48
76	16	73	20
71	69	29	32
59	69	39	51
53	8	34	79
82	9	66	43
49	56	77	13
54	1	100	58
61	86	6	19
67	74	6	38
73	11	63	49
39	74	97	8
11	93	67	4
32	13	30	17
86	59	47	4
99	5	2	71
50	15	85	24
51	41	97	67
87	71	62	14
59	30	49	6
27	11	18	54
41	99	84	35
6	63	9	83
46	84	48	9
31	16	97	62
92	60	67	45
86	32	74	7
12	29	27	26
79	92	79	62
28	48	32	90
84	64	71	82
99	13	38	85
46	8	13	48
61	28	25	90
92	5	9	66
3	52	49	7
94	19	97	51
99	78	6	48
4	74	100	62
96	48	85	35
14	84	26	30
87	100	85	10
35	44	21	23
94	16	33	44
93	5	62	46
16	1	40	18
65	3	58	27
59	53	71	33
23	74	21	24
21	55	15	46
41	67	78	89
14	57	37	14
73	90	62	2
90	56	36	61
11	3	15	9
33	20	34	26
25	2	51	22
91	44	95	100
12	54	10	65
60	66	2	52
64	18	73	20
51	26	100	46
55	35	92	44
10	61	26	51
61	61	23	49
8	21	31	73
47	42	13	44
96	22	78	96
53	56	97	46
32	43	98	11
8	11	79	10
83	32	54	38
99	68	80	30
10	50	60	71
52	61	22	6
75	94	68	20
80	26	93	89
81	92	73	91
69	80	78	74
95	36	58	17
82	62	76	29
41	62	79	43
10	69	29	29
50	63	57	31
39	16	21	38
35	25	43	51
67	19	50	39
26	42	9	84
78	28	47	84
13	63	92	27
48	78	9	61
74	89	66	47
51	75	41	32
45	14	34	49
68	78	32	59
84	96	55	70
91	81	15	5
21	57	72	62
91	42	83	9
86	27	87	80
93	91	49	18
64	52	57	100
10	86	24	73
96	36	1	12
54	58	40	54
72	4	46	59
97	51	50	1
3	31	41	98
51	71	68	89
47	7	86	24
49	8	94	89
9	22	89	50
37	22	97	45
75	54	22	66
32	54	19	46
50	55	31	15
87	44	99	25
46	10	59	98
44	92	34	74
77	14	32	87
26	89	28	31
29	87	10	1
58	37	3	41
12	72	2	81
68	95	24	57
86	62	61	26
55	14	77	47
65	76	90	73
23	59	25	10
95	21	81	72
18	38	11	43
72	35	82	50
2	76	89	35
38	86	88	9
65	38	47	49
68	69	2	79
70	48	22	7
12	32	62	10
28	93	52	15
88	95	100	11
86	69	97	54
52	62	96	72
27	79	17	72
37	14	47	96
33	24	48	30
32	70	78	42
69	67	19	68
89	57	59	48
35	11	33	69
66	87	16	12
59	16	77	55
17	44	79	65
42	61	9	75
22	41	88	55
27	44	56	48
85	38	56	47
29	20	87	35
54	92	45	42
73	42	8	50
40	50	50	12
39	92	100	51
20	34	54	40
74	83	83	2
61	41	45	54
34	77	30	53
89	50	91	55
41	72	1	93
53	56	75	3
22	52	87	12
79	97	73	53
23	5	78	42
62	87	95	67
69	16	58	34
22	23	94	68
85	22	50	58
91	1	8	2
47	35	12	78
40	98	45	46
78	92	55	22
56	57	12	53
56	99	68	71
64	79	64	63
13	8	40	68
66	61	64	43
49	81	26	63
9	14	2	68
5	91	58	26
68	18	20	93
70	61	74	47
82	13	28	3
24	44	42	14
75	23	50	36
72	24	45	17
23	88	47	21
40	16	96	9
6	78	47	98
14	23	93	1
90	37	42	9
53	34	4	57
29	78	56	11
3	69	45	17
67	60	63	8
56	12	23	48
83	31	53	30
19	6	48	27
37	35	28	95
37	33	45	41
17	14	16	75
53	2	75	77
10	80	44	79
90	75	93	19
6	59	95	68
85	61	77	1
44	55	9	78
46	97	7	94
6	75	3	44
31	8	25	33
9	29	43	70
81	2	82	28
37	67	50	9
97	23	12	90
68	36	36	50
71	26	80	35
19	53	9	72
77	75	89	98
77	23	35	5
10	31	19	75
15	21	7	3
60	71	86	14
70	33	50	80
52	100	73	87
72	97	26	32
80	74	92	6
82	23	89	93
30	92	54	29
33	74	13	28
28	64	33	12
89	79	58	82
26	62	15	12
63	15	83	27
79	49	55	52
60	10	42	37
12	73	62	2
57	75	22	39
29	15	75	2
9	76	72	35
60	10	52	90
49	13	59	89
35	87	45	3
84	39	62	93
19	66	7	51
63	8	17	95
52	33	74	77
4	42	69	9
55	83	45	5
85	93	7	56
55	14	100	34
50	25	66	66
26	41	67	84
6	90	39	88
91	46	15	39
16	43	74	93
85	75	85	82
16	39	61	44
94	7	86	83
65	95	1	74
41	66	59	32
28	90	71	85
7	53	36	55
90	56	95	68
98	3	38	52
92	35	77	33
93	80	53	43
56	64	56	11
83	84	74	98
55	46	22	67
99	31	78	10
95	77	7	78
48	79	89	43
9	59	48	98
38	79	22	49
97	79	66	85
22	84	69	7
28	92	25	33
49	13	26	89
65	44	49	72
34	77	31	48
38	72	65	94
97	5	44	86
6	21	42	82
14	82	79	15
40	30	6	79
68	91	41	84
82	35	89	23
34	21	74	92
39	75	33	33
26	58	63	65
85	57	36	30
19	27	75	28
56	74	70	13
84	25	70	77
82	64	94	45
93	45	97	44
34	31	76	8
36	37	24	58
13	78	32	69
87	58	22	85
5	86	10	100
27	13	23	29
47	82	97	82
43	82	61	46
75	1	57	22
72	18	90	52
62	5	100	52
39	24	3	88
77	66	36	66
25	99	3	96
21	96	51	36
50	5	82	65
74	85	95	72
57	59	78	3
54	66	53	69
17	3	80	95
94	58	59	55
52	73	7	61
100	26	43	35
78	45	54	67
72	46	69	8
43	6	3	38
16	29	77	16
6	55	54	58
21	66	21	73
81	12	63	21
8	87	28	35
13	46	1	97
77	26	100	44
39	23	56	23
95	47	47	57
29	61	46	50
80	62	69	58
97	27	76	6
98	45	96	13
44	21	22	73
38	27	77	95
2	30	19	54
60	39	90	26
65	25	70	65
54	4	53	70
8	13	42	94
9	17	95	83
92	20	7	29
5	55	87	5
84	20	76	1
93	6	12	92
26	45	7	67
29	78	98	76
93	60	28	56
42	26	70	48
1	54	64	5
52	81	91	90
38	17	98	56
36	94	30	20
39	18	49	58
83	49	77	32
11	26	24	20
56	14	79	98
65	59	24	88
94	68	76	77
98	61	43	34
37	70	48	63
82	37	67	99
75	83	39	99
7	41	82	29
89	18	96	84
93	11	36	65
44	27	74	10
95	72	32	51
69	9	29	17
82	22	78	94
80	54	21	50
59	48	9	90
9	32	50	45
55	2	38	23
75	85	50	25
6	13	18	40
87	47	9	99
28	75	60	61
24	38	98	47
34	38	32	22
32	94	51	85
34	60	2	14
1	1	26	32
15	8	8	72
9	52	14	11
86	34	25	79
10	14	53	30
72	14	11	58
7	65	1	11
20	28	38	79
16	28	9	67
40	39	83	67
4	50	41	11
33	92	43	76
72	81	43	87
20	44	90	53
59	32	31	50
81	45	58	60
8	54	1	93
95	23	30	97
32	41	83	74
54	37	1	42
30	30	10	35
55	73	90	77
34	7	92	73
36	84	64	11
9	61	8	80
15	77	81	85
83	8	13	50
77	28	3	33
68	93	97	21
7	56	76	8
6	36	75	4
12	23	22	59
54	91	77	95
38	76	89	85
9	10	34	16
31	56	31	38
27	86	28	24
63	70	28	98
36	90	26	83
50	2	13	61
21	88	75	42
17	36	86	69
72	56	30	43
6	19	91	61
98	10	85	71
27	87	71	5
58	38	9	88
94	32	100	35
73	45	80	70
54	70	7	2
34	79	34	78
89	48	100	20
67	25	11	91
38	66	84	30
98	6	82	28
87	1	15	36
40	83	64	97
52	84	45	15
80	34	40	65
82	73	71	39
95	15	8	16
41	84	36	76
40	85	28	51
36	33	13	71
36	72	96	26
81	35	57	39
16	11	29	62
88	43	3	88
55	36	29	42
7	5	41	19
64	5	22	47
39	17	26	42
36	39	31	31
46	14	39	45
7	59	70	36
64	84	4	68
55	6	81	90
60	12	3	100
77	32	80	30
66	22	91	36
72	5	64	53
38	86	88	11
52	75	86	98
79	77	65	70
86	16	42	40
50	34	95	88
52	31	91	7
25	8	63	3
16	88	58	22
48	32	37	82
61	75	37	26
49	13	71	64
7	77	13	88
67	28	44	25
84	86	71	37
83	1	41	84
38	79	19	59
66	63	32	69
5	85	53	18
61	20	74	70
51	1	97	82
73	34	85	61
22	90	60	95
64	58	62	45
93	100	10	48
37	29	34	30
7	51	67	29
55	88	11	49
66	47	63	55
57	47	30	60
3	77	36	47
59	77	90	21
87	19	62	4
64	45	66	86
13	69	42	82
45	95	99	52
45	85	54	79
33	10	18	36
97	78	50	90
28	15	42	72
9	85	63	32
4	47	66	31
88	13	22	63
96	95	75	17
7	31	75	96
82	77	4	17
34	47	75	54
82	48	7	37
29	86	96	34
84	43	70	70
14	47	31	93
2	80	23	82
90	27	87	53
26	91	48	100
33	20	76	54
47	88	12	62
68	67	35	21
37	35	48	60
78	60	66	59
92	98	47	47
33	5	2	96
70	65	44	31
34	8	52	52
38	31	51	76
59	72	34	16
82	36	10	28
45	47	16	41
80	75	1	55
57	74	92	60
54	59	41	88
13	75	2	75
33	62	81	18
32	86	95	95
1	77	27	70
46	59	13	43
7	67	46	82
48	43	58	64
35	91	96	64
89	40	92	88
73	30	5	53
7	16	16	45
3	24	98	78
73	50	96	73
7	66	34	85
48	78	73	37
24	77	40	18
39	11	20	65
81	63	23	87
3	18	90	32
19	68	76	22
55	31	92	16
87	6	24	63
15	38	39	2
70	9	63	86
3	68	68	67
20	78	36	46
1	62	15	8
99	38	66	80
6	51	54	23
75	40	67	65
53	49	85	50
78	18	37	10
64	6	10	52
35	72	60	72
80	25	29	41
61	4	99	45
98	5	76	9
42	76	8	5
56	90	42	30
52	91	13	4
45	94	95	45
88	37	2	58
100	98	65	4
4	68	43	67
59	100	5	22
97	3	78	7
73	61	32	75
62	28	15	27
2	1	32	59
68	97	10	34
51	72	17	89
81	92	20	6
6	11	54	88
18	66	33	59
57	91	97	46
61	34	66	3
74	47	6	87
62	22	89	17
46	67	48	9
61	10	61	49
63	65	88	63
5	71	68	46
53	99	16	12
13	76	21	32
41	95	66	47
2	7	68	11
39	42	85	29
22	68	46	42
68	30	100	28
41	53	87	2
52	54	74	61
90	80	32	34
78	96	19	84
22	48	59	69
11	75	54	76
94	22	18	86
91	40	54	83
78	47	89	60
32	64	48	48
66	10	73	94
12	14	50	9
86	73	8	32
72	40	31	16
73	38	77	37
91	40	84	72
15	90	36	25
33	31	8	69
91	71	43	13
73	51	30	85
75	64	31	78
51	22	19	16
44	28	89	9
66	68	16	4
73	47	90	88
49	56	57	11
12	100	57	22
65	35	27	45
8	10	41	93
95	100	44	78
48	10	54	14
21	27	21	25
64	84	82	38
80	55	51	31
93	29	92	25
65	61	99	56
17	96	36	53
52	5	14	27
18	1	41	53
2	88	63	88
4	78	67	86
64	54	53	36
64	37	72	100
62	41	63	72
71	29	50	36
8	32	76	54
95	3	14	53
66	3	93	97
70	27	100	59
61	68	7	5
66	99	100	9
79	15	32	21
51	81	70	58
38	19	30	2
53	43	22	78
45	30	42	14
33	76	63	8
37	64	55	5
87	42	98	6
23	76	56	13
52	96	40	98
16	62	29	7
81	33	45	60
80	91	9	50
87	82	55	55
28	87	88	36
87	21	57	100
95	57	68	36
60	66	68	3
13	40	70	27
8	33	18	37
93	96	24	72
29	8	60	59
66	70	78	56
88	95	57	67
57	43	13	79
53	39	1	18
87	46	17	95
51	46	18	69
24	57	12	40
89	51	66	65
70	84	59	66
63	11	69	88
18	12	67	56
39	75	89	17
99	8	15	84
100	28	25	15
43	97	57	5
14	77	9	4
59	39	72	100
12	57	100	39
36	70	38	68
4	7	99	89
47	65	23	39
40	65	49	35
54	12	88	29
80	71	76	98
9	56	13	52
11	57	50	9
21	20	14	64
39	52	42	92
94	66	55	87
95	50	30	71
71	65	73	15
39	13	7	35
69	79	32	58
57	52	14	72
21	9	26	97
66	30	22	12
41	53	20	40
18	81	74	28
79	81	5	40
51	50	95	57
7	13	74	81
95	42	89	14
53	62	52	63
60	36	74	92
64	1	13	92
97	90	96	30
85	99	17	95
73	73	31	21
45	71	10	21
5	32	42	14
97	88	70	38
5	13	38	43
5	25	68	73
54	52	92	69
50	88	9	27
72	38	39	95
79	100	88	27
38	84	99	66
75	82	56	28
23	11	89	19
50	83	4	33
35	44	92	32
38	45	12	80
91	7	77	12
34	11	86	38
57	53	29	94
59	6	36	81
92	85	20	58
92	15	82	17
28	5	37	77
78	99	28	32
87	79	78	93
51	11	45	19
40	97	1	100
4	32	60	14
96	68	77	68
21	88	23	28
74	97	36	90
16	96	52	18
57	85	83	52
48	99	68	45
30	51	18	86
31	65	98	43
28	31	46	61
77	59	13	39
10	99	52	49
4	34	30	21
9	26	6	25
33	7	23	1
54	20	83	13
74	36	2	63
44	21	29	73
99	79	81	10
12	24	19	36
5	30	16	12
40	84	90	85
88	7	74	85
95	100	78	78
32	73	16	56
52	92	98	3
90	86	95	100
58	8	31	49
76	17	70	65
26	35	17	16
83	1	91	63
51	100	51	63
85	22	100	61
16	37	3	4
13	17	17	72
25	94	86	63
43	31	11	67
54	54	5	77
34	100	78	26
25	38	90	25
83	91	58	1
28	20	68	55
12	46	51	56
4	90	5	24
10	30	68	100
26	76	97	80
72	84	5	23
40	43	1	10
98	51	51	45
3	50	76	34
63	36	75	24
2	32	60	42
98	92	90	8
42	6	59	67
66	38	41	42
50	44	30	82
51	56	38	86
70	51	81	14
97	76	79	26
82	74	8	52
4	61	73	31
69	72	57	21
32	26	11	78
36	80	4	76
80	2	10	93
17	84	45	85
39	49	71	95
78	70	97	45
94	58	59	11
40	73	33	54
82	26	45	13
29	19	67	68
23	86	53	84
2	94	6	54
7	61	97	89
34	33	13	74
88	83	50	75
57	45	48	87
65	99	87	14
15	70	77	73
50	2	81	15
82	75	99	98
31	12	40	67
28	46	3	47
61	34	5	86
96	59	84	52
41	60	61	33
79	39	51	29
26	61	95	77
38	57	53	68
66	76	51	36
24	55	97	55
36	18	98	21
23	76	75	8
29	67	58	44
29	56	98	41
18	84	49	80
58	45	40	84
40	13	41	66
61	98	86	60
19	34	53	96
14	95	58	1
75	43	33	39
34	79	63	71
85	12	10	13
1	81	21	50
18	70	96	75
79	37	69	73
16	11	1	65
75	28	8	37
12	34	80	59
66	76	94	79
2	27	19	17
43	84	22	85
59	82	98	89
5	23	50	33
17	70	22	30
34	51	13	9
50	29	77	47
25	100	99	81
26	65	38	53
82	91	63	30
60	39	46	82
98	81	100	34
64	67	99	30
1	66	6	71
99	55	54	64
17	91	45	93
48	35	92	93
54	27	5	63
26	58	23	34
96	11	52	45
62	62	9	88
11	49	77	95
30	83	53	54
12	3	31	30
13	25	76	65
27	71	15	70
59	95	91	12
78	32	44	6
19	94	51	40
78	2	86	81
80	33	70	77
44	42	63	54
7	35	52	38
62	3	39	12
18	86	93	76
89	42	33	96
4	84	48	6
44	41	36	94
46	1	16	34
11	82	31	93
89	94	39	25
34	56	93	83
83	55	97	75
94	59	21	47
33	5	100	24
31	63	26	14
53	84	85	75
92	58	67	14
55	40	12	96
46	100	87	10
48	84	11	96
40	61	90	94
88	95	100	9
56	25	7	46
2	28	10	29
81	15	48	2
39	83	45	53
30	32	83	96
61	3	48	10
60	65	51	93
8	40	28	98
57	6	6	77
17	11	66	93
43	94	40	31
19	47	35	42
34	7	51	30
51	23	23	43
66	89	37	3
6	69	6	41
86	29	86	61
63	53	92	83
5	47	99	51
99	72	86	77
27	94	78	92
96	85	39	98
17	44	44	8
82	19	76	4
8	100	13	98
32	32	45	18
18	2	71	81
84	12	53	56
61	85	47	40
50	75	95	60
89	41	18	48
6	26	31	63
42	96	9	32
90	60	60	93
3	95	66	84
51	89	24	26
82	82	68	94
6	67	20	97
90	3	46	24
63	41	98	5
92	62	19	30
6	82	74	29
89	90	24	39
10	7	25	99
44	2	29	91
7	27	65	58
27	71	47	56
77	23	88	56
47	85	91	96
6	6	79	64
5	31	24	78
32	1	53	89
23	38	78	51
94	60	62	14
33	44	45	83
7	82	29	43
86	79	60	78
55	92	92	97
43	66	22	77
20	30	78	47
17	41	93	86
6	52	40	37
62	49	19	39
7	57	55	61
44	23	35	68
82	72	61	47
47	37	73	61
48	5	31	96
99	83	20	67
10	7	98	77
67	94	88	100
58	21	90	82
60	37	93	88
88	54	78	91
100	73	71	54
54	51	41	84
63	58	66	100
78	21	7	52
59	71	91	67
46	45	88	44
37	83	46	69
57	61	42	15
96	75	44	28
36	58	61	47
30	34	26	90
45	76	79	10
16	43	56	38
71	81	99	93
31	28	49	75
72	17	64	79
15	67	19	47
87	18	22	47
7	92	77	1
34	73	85	33
83	97	99	64
52	99	26	47
89	16	73	50
47	32	65	38
42	86	50	45
19	76	61	15
68	43	8	24
97	6	17	80
91	71	21	56
84	95	10	48
46	28	52	50
29	28	56	61
73	7	74	35
16	7	32	4
31	100	79	36
3	13	91	27
20	67	65	24
17	6	33	82
62	34	37	44
96	99	23	15
60	84	23	68
15	49	49	9
3	2	94	100
4	67	72	9
27	82	32	42
97	37	88	10
26	7	15	70
39	77	28	47
81	41	88	48
53	45	16	91
81	44	48	78
70	45	17	21
80	58	47	75
88	67	25	40
60	74	33	68
79	58	96	81
12	26	69	77
62	77	87	63
38	18	57	16
29	54	95	60
13	75	33	29
68	68	61	81
1	76	88	66
54	69	85	64
9	90	19	43
80	19	61	29
73	6	60	79
25	47	24	78
6	74	6	46
96	23	55	72
90	92	49	80
50	44	84	19
75	60	10	94
25	15	62	21
51	80	10	55
71	14	7	23
28	18	37	94
70	82	65	15
32	44	100	19
7	46	30	78
41	57	6	92
17	48	16	63
27	95	75	82
94	29	73	54
55	34	100	64
44	31	5	88
36	10	49	40
46	95	53	58
24	31	47	72
87	9	62	22
41	10	23	21
77	39	16	65
82	21	29	89
11	77	90	16
24	57	48	77
20	73	9	75
16	59	21	36
21	48	49	9
13	21	25	22
73	12	19	31
97	14	28	33
11	64	14	75
70	88	88	19
27	43	47	2
44	40	78	26
49	37	1	16
68	1	93	10
2	10	100	95
77	86	59	92
78	96	62	43
87	65	49	35
74	46	93	50
90	17	43	28
75	13	53	30
42	4	8	66
98	92	24	99
27	91	58	22
16	86	24	44
24	94	29	80
62	2	56	48
79	9	35	1
8	26	58	32
63	31	18	43
20	71	51	63
84	5	20	21
56	17	96	45
43	63	67	38
61	43	59	99
62	63	6	17
52	46	85	91
18	37	9	49
19	62	79	25
95	17	88	14
97	78	41	38
99	24	82	54
100	77	59	92
90	99	25	34
84	73	23	66
25	56	60	51
14	90	46	43
91	43	1	20
18	71	16	77
99	29	100	45
48	83	76	70
6	52	28	64
29	51	46	61
10	16	80	14
96	56	97	31
69	47	97	78
9	76	19	22
72	31	84	79
47	34	48	1
22	17	18	43
93	69	30	89
19	77	22	92
6	22	92	72
28	8	26	87
80	74	94	38
17	12	23	97
50	83	39	31
9	59	18	94
79	98	99	48
43	98	56	32
66	85	3	27
79	87	19	10
51	40	14	43
54	37	25	16
20	25	65	97
39	27	72	100
74	68	50	93
74	97	56	77
90	59	83	26
59	20	54	19
23	68	98	61
67	76	3	9
100	26	68	54
77	8	57	91
62	5	94	82
96	42	45	9
69	19	49	83
10	87	51	53
77	81	75	84
25	51	52	83
64	35	20	37
29	20	11	48
94	98	92	26
97	52	15	77
71	1	4	62
5	73	39	31
73	58	20	66
24	30	31	44
95	46	13	72
15	64	35	31
13	73	100	46
26	10	71	47
20	60	14	34
76	54	63	71
20	29	3	79
6	48	78	84
44	29	71	51
15	51	14	34
13	73	39	50
8	68	88	81
97	94	93	85
16	57	84	29
23	74	75	4
95	58	20	78
38	7	70	63
54	38	83	14
83	43	84	97
51	89	19	20
39	14	100	17
68	29	61	8
28	37	52	26
38	84	84	40
85	4	55	79
37	12	99	29
99	94	64	85
6	85	54	65
20	79	71	84
20	72	43	52
78	96	59	88
4	48	65	84
11	99	67	16
27	65	42	33
32	86	15	83
70	30	62	63
86	72	87	24
63	43	74	28
94	28	16	37
72	36	79	44
2	50	27	72
74	38	97	90
8	7	43	11
70	42	45	65
45	85	38	80
36	50	63	19
81	84	89	51
89	42	13	69
