75	54	79	4	800
1	59	24	26	551
66	82	54	32	941
83	75	41	37	878
22	90	53	20	75
64	25	21	1	172
54	17	14	2	630
16	23	97	66	220
33	69	9	38	538
52	49	51	55	331
66	6	11	21	993
9	98	83	61	424
46	26	45	58	138
32	96	73	53	61
91	11	22	99	287
23	94	6	54	304
64	84	29	99	755
66	16	62	39	433
43	43	77	74	575
33	97	24	27	184
69	14	32	81	289
82	64	39	20	359
47	43	27	86	636
59	91	52	35	400
88	97	68	42	468
43	24	97	34	24
67	82	99	41	551
46	54	35	45	286
31	82	54	81	910
61	11	54	12	882
12	91	47	28	559
75	68	30	91	202
40	6	2	85	684
23	42	13	94	30
35	75	56	6	533
8	72	29	76	350
51	37	67	12	977
54	98	21	28	727
82	36	12	89	654
20	3	48	29	951
97	87	55	84	473
82	35	51	57	968
4	19	65	28	669
27	45	71	32	501
8	7	45	16	745
59	28	6	85	399
57	14	41	49	763
11	21	10	99	281
44	24	21	17	966
28	52	81	76	11
29	17	12	71	544
49	7	19	26	171
8	65	61	76	325
69	47	44	84	966
19	70	24	42	133
30	93	4	26	227
65	79	57	12	621
63	2	61	37	603
38	44	38	33	317
9	78	84	5	936
87	9	11	42	800
20	13	40	67	666
60	60	26	51	228
2	48	94	25	576
84	87	85	47	303
57	54	28	95	784
49	9	46	87	557
12	60	47	43	190
73	43	82	81	330
10	42	86	18	68
61	59	9	92	941
73	74	35	87	405
22	43	6	25	41
90	99	61	63	378
42	88	44	57	869
13	38	43	89	224
90	21	71	23	898
90	37	47	3	802
1	54	17	23	436
97	4	66	77	913
15	18	57	87	357
11	49	39	24	603
53	41	22	12	673
32	67	85	1	853
77	11	43	88	99
66	95	27	41	825
93	22	31	96	661
31	45	13	71	594
20	89	37	44	45
14	33	12	12	813
36	92	14	35	313
94	28	54	53	142
5	44	70	45	972
88	100	4	84	626
2	90	97	53	45
34	44	15	98	938
92	73	39	88	675
48	2	76	1	326
69	20	52	84	551
80	89	32	7	570
68	57	54	14	718
38	89	82	82	274
86	53	46	66	625
6	1	78	31	466
29	56	41	9	174
87	91	50	86	22
6	99	53	61	471
37	16	88	36	43
418	13	49	89	257
337	80	30	63	833
368	45	79	82	505
791	71	51	75	489
9	24	24	85	797
930	94	77	96	513
617	73	39	62	466
415	89	13	94	301
89	29	90	13	763
177	48	59	20	147
333	52	64	36	51
739	58	81	45	69
101	11	18	84	87
386	44	3	89	57
360	11	79	97	88
200	17	44	59	73
455	37	35	2	91
213	73	64	68	9
87	96	52	94	86
351	2	4	95	99
314	33	18	20	8
392	59	74	75	13
535	50	76	64	54
501	68	52	21	100
652	48	61	46	74
291	84	32	12	93
321	65	33	60	82
955	43	76	31	27
418	38	95	94	47
898	4	55	52	22
344	63	68	32	23
370	97	36	79	25
2	46	62	83	66
729	2	71	53	40
57	91	7	77	73
920	49	50	14	27
321	9	2	69	72
106	64	80	35	34
751	32	64	15	68
956	62	34	90	85
170	4	7	38	43
658	86	6	58	87
679	67	32	27	91
42	24	52	33	96
783	14	15	2	43
188	38	52	81	77
75	15	54	45	79
671	11	16	17	36
616	9	86	25	18
479	17	99	42	57
718	40	75	16	66
262	45	71	65	54
865	24	4	98	70
96	44	76	4	38
470	69	63	68	43
520	21	13	41	34
7	96	55	94	34
559	45	42	18	46
730	50	65	42	87
399	42	99	20	100
174	82	54	83	1
850	65	21	10	59
443	43	71	46	31
454	33	48	82	71
1	69	31	54	28
510	43	67	27	74
921	13	96	54	34
426	10	84	36	33
471	36	74	26	33
914	82	18	69	60
209	93	90	60	100
87	24	46	69	29
135	64	32	68	3
478	30	37	55	20
850	42	93	98	21
313	73	72	25	39
924	67	68	96	18
105	56	35	26	50
811	79	23	95	13
19	100	77	11	97
125	96	73	81	9
487	41	84	26	58
428	55	47	87	13
293	78	20	64	49
574	58	64	75	54
596	33	89	93	75
942	96	75	45	2
24	12	43	55	48
637	9	47	60	96
905	92	33	77	54
326	63	85	68	18
590	54	30	89	90
981	83	92	100	48
707	99	20	96	30
804	61	9	12	76
437	12	58	52	2
575	15	95	76	89
363	7	21	100	89
18	13	89	38	42
341	95	50	18	13
205	28	67	66	40
763	25	36	28	73
412	84	93	5	96
381	6	8	57	86
212	34	38	66	43
913	1	95	6	49
120	34	42	88	7
369	24	93	50	83
666	84	66	96	22
966	2	40	16	84
490	61	84	94	62
733	25	94	74	73
6	70	79	11	32
916	28	29	33	38
751	8	14	39	52
774	47	96	34	95
115	86	37	62	2
292	38	59	51	95
635	58	84	42	41
910	37	95	21	94
927	48	38	80	69
679	29	70	23	11
570	75	83	12	91
154	97	17	27	38
831	95	81	21	66
402	57	20	83	93
862	9	22	31	9
140	70	50	53	44
681	44	15	83	31
1	99	34	29	82
750	35	63	90	80
766	15	17	84	11
724	49	83	32	47
899	97	58	14	40
475	32	75	19	8
826	50	82	66	27
199	11	27	39	37
536	36	35	43	16
192	41	12	96	18
468	19	60	7	34
748	30	42	85	61
19	8	94	85	18
784	35	43	15	74
796	71	51	39	23
537	27	41	62	71
197	43	29	15	77
361	42	34	29	89
136	27	45	26	95
315	56	37	33	2
800	19	96	36	15
709	39	36	100	84
440	98	75	36	66
43	42	54	71	49
715	32	65	21	68
217	5	38	68	81
941	87	97	88	3
14	19	3	38	39
398	51	97	31	44
766	10	81	19	39
831	32	90	93	49
369	12	86	8	91
565	24	97	81	37
167	38	73	77	95
79	93	52	59	43
588	68	3	82	1
606	35	98	96	5
870	31	27	72	23
784	86	62	37	6
63	1	73	98	61
436	58	81	29	17
766	31	9	7	43
177	77	88	94	19
903	30	49	3	75
555	67	63	2	44
963	68	19	39	29
602	80	89	85	66
298	42	93	31	47
607	10	46	88	91
32	38	10	44	69
37	71	17	8	71
427	48	22	84	50
418	11	21	2	49
260	95	26	13	98
396	82	11	82	98
289	22	94	9	30
169	3	71	52	74
863	42	92	9	63
854	40	34	47	58
262	58	84	44	11
513	48	18	65	40
2	95	26	100	24
250	38	26	93	28
237	93	53	24	16
294	31	73	2	50
814	55	49	28	41
820	49	3	43	22
588	36	69	32	35
723	50	98	100	71
719	6	32	52	63
163	23	74	12	70
251	46	2	71	65
411	16	66	91	86
10	76	54	27	65
450	91	82	3	39
431	4	88	14	19
301	30	48	93	39
94	42	75	84	3
846	90	72	25	56
381	14	36	90	41
48	36	65	99	83
802	24	12	84	68
592	19	4	42	65
189	12	16	91	2
244	16	13	37	3
446	37	93	40	46
940	65	57	6	4
22	51	35	68	18
130	21	64	24	5
146	80	38	90	64
107	86	47	22	49
614	14	40	46	69
312	56	22	7	39
990	74	77	43	95
999	47	13	96	51
278	18	5	57	100
390	13	91	80	59
467	95	77	49	16
566	48	82	12	5
44	75	40	61	39
983	94	64	88	54
269	74	1	29	27
120	42	58	73	13
780	13	68	61	76
806	5	93	49	4
55	56	83	37	78
830	33	60	90	19
162	8	89	50	64
912	6	96	48	90
864	43	26	4	94
508	10	29	7	46
360	100	4	19	14
993	15	9	44	1
475	59	82	93	63
244	94	36	74	38
64	2	22	95	61
859	74	32	96	11
316	100	25	44	94
694	89	34	81	34
526	39	18	69	26
82	73	87	35	70
785	35	28	48	24
186	4	84	87	63
45	24	54	55	91
850	2	38	37	65
374	80	81	93	7
302	75	74	83	80
933	21	89	5	77
690	26	16	7	3
196	38	19	96	88
302	95	37	14	23
655	47	28	47	68
813	4	81	19	8
195	39	98	81	86
181	73	85	88	72
674	45	9	41	15
221	27	75	44	66
211	81	88	33	11
832	19	50	50	76
801	49	50	72	84
816	50	46	58	46
386	52	36	6	86
224	71	13	11	67
172	69	71	16	11
399	79	84	76	96
321	45	8	9	55
52	31	11	1	90
909	2	74	32	26
92	19	78	29	14
164	86	38	73	54
987	96	5	59	37
436	15	26	2	4
562	62	100	86	77
714	69	23	93	13
472	65	34	33	36
57	35	24	83	11
368	59	49	63	11
636	12	92	64	46
765	2	18	67	47
552	16	41	84	61
408	79	82	51	40
740	17	100	24	34
510	97	88	96	76
292	77	74	47	54
786	78	69	20	96
607	97	52	95	81
765	52	23	10	88
532	30	33	41	51
487	22	41	58	24
525	14	16	40	53
272	6	60	73	87
214	22	69	60	4
377	32	36	77	3
959	72	35	1	31
848	44	76	90	68
305	17	60	15	18
837	33	100	85	42
683	40	40	24	58
922	39	49	79	95
516	48	12	12	6
478	71	43	29	50
475	75	55	81	20
952	84	14	85	61
845	69	51	12	67
172	39	77	17	80
65	38	14	80	72
360	88	66	37	100
783	67	79	2	1
995	8	26	72	81
558	4	93	28	3
936	99	85	37	83
519	44	24	13	30
58	2	100	46	90
25	93	100	86	29
378	89	58	59	83
800	76	84	86	97
147	12	63	62	28
257	43	72	86	65
48	33	58	93	17
934	88	86	8	90
507	14	33	89	99
879	18	29	77	66
193	42	45	67	50
761	7	59	3	19
107	82	80	14	7
123	32	24	4	85
346	74	28	48	8
566	74	60	37	32
868	80	25	71	23
538	86	73	11	98
719	15	33	36	97
373	33	27	56	81
545	100	97	14	64
945	51	28	20	66
601	72	21	17	47
827	31	57	13	61
835	59	7	29	16
162	76	46	73	60
157	29	39	43	8
948	53	12	16	89
502	40	86	80	36
122	62	67	67	87
296	39	83	37	20
668	47	90	33	23
850	76	93	29	88
971	26	59	70	54
139	30	58	52	43
246	89	83	91	65
657	97	81	71	98
555	31	45	70	99
418	38	30	40	39
335	39	35	87	8
642	98	83	2	37
819	88	23	57	51
546	34	74	34	7
861	19	27	4	93
631	30	13	66	23
738	18	10	73	8
976	90	94	84	13
224	76	96	4	52
674	47	64	72	52
608	9	91	26	14
110	46	35	76	97
989	8	20	52	29
332	54	43	42	11
345	71	43	46	46
396	44	51	15	2
86	32	81	48	19
58	6	51	23	63
9	37	63	91	72
60	60	7	2	83
23	8	87	30	26
69	51	32	81	51
19	11	22	32	3
5	17	17	89	35
86	5	33	5	75
71	16	15	55	26
9	1	81	85	7
47	2	40	74	40
41	80	31	2	70
57	69	28	94	74
30	53	28	16	24
58	15	38	14	52
91	49	65	1	83
33	22	54	83	33
12	51	1	37	21
82	98	59	13	20
87	45	87	94	64
100	49	65	84	40
86	78	27	14	50
5	41	88	25	37
95	12	12	95	4
79	21	51	80	61
86	50	41	62	78
89	36	33	63	8
21	79	11	88	45
32	11	22	5	70
41	31	18	28	6
11	17	48	19	31
20	63	27	16	38
16	76	35	73	7
85	67	76	99	96
15	78	46	48	60
15	84	31	56	78
97	29	98	75	60
98	36	13	70	85
51	99	91	3	17
85	65	29	43	36
17	90	75	10	5
78	74	85	3	44
91	67	3	20	88
35	20	4	39	61
63	79	11	81	14
4	88	10	97	10
69	22	33	30	11
71	65	67	23	85
90	54	98	87	74
89	57	51	39	24
66	19	25	42	88
79	56	10	72	12
55	85	11	82	95
54	70	85	48	41
31	98	71	5	9
2	44	2	20	70
37	11	47	40	74
54	92	89	39	77
8	94	39	17	24
37	82	53	38	18
23	5	73	57	65
44	16	29	62	81
95	66	46	45	23
38	6	47	74	50
2	100	64	13	15
27	14	90	73	62
21	76	67	92	69
82	35	66	97	69
88	96	17	68	77
75	30	71	10	66
7	24	70	68	39
15	1	6	8	74
83	86	93	43	46
44	68	94	4	47
29	22	18	13	33
45	97	76	34	95
71	59	31	86	54
52	2	24	55	43
17	49	87	2	88
50	22	36	5	47
24	83	54	61	78
10	10	7	77	76
64	53	94	44	57
68	40	35	47	4
10	77	7	34	52
47	41	11	76	58
80	10	4	34	99
43	44	82	34	71
37	95	51	71	22
86	89	40	32	14
28	71	29	17	9
54	15	87	65	6
82	11	58	50	98
96	77	26	78	63
64	68	35	30	20
78	21	44	82	34
79	98	20	81	40
46	8	42	92	60
98	96	88	3	85
1	40	92	31	12
92	19	15	9	96
70	82	68	19	80
50	66	83	71	97
20	32	93	49	95
83	2	98	52	88
29	90	92	41	53
69	33	35	62	71
13	5	63	87	77
2	32	9	16	88
2	56	12	22	52
73	98	52	33	29
15	15	83	83	78
15	10	69	46	91
33	22	66	13	54
97	45	26	75	42
83	54	9	38	41
41	52	45	14	89
89	41	35	82	12
95	82	98	55	1
40	78	21	1	63
85	94	80	56	31
49	82	33	52	28
70	12	100	26	67
57	44	57	60	55
91	15	53	17	61
71	8	11	11	62
95	91	33	13	73
60	94	92	41	27
52	84	4	52	87
84	59	18	2	18
67	25	99	92	77
67	12	77	99	43
18	34	73	5	88
72	53	73	7	21
49	22	77	93	86
97	83	89	55	42
61	34	87	45	57
64	83	98	27	75
85	49	62	31	6
21	52	57	73	42
46	2	7	46	2
17	85	53	32	39
59	7	72	66	93
14	84	91	59	54
15	58	79	84	42
24	60	90	47	62
26	6	62	20	86
21	19	64	48	53
62	51	41	8	88
9	85	34	88	56
87	61	46	12	49
63	60	4	92	78
83	35	50	46	73
63	86	62	5	85
74	44	87	12	7
23	42	26	92	44
42	40	79	84	38
23	3	78	33	96
93	82	7	26	49
24	76	54	68	26
33	86	20	25	67
95	66	16	5	40
7	66	45	80	96
50	35	37	1	38
9	61	52	78	67
57	40	80	57	7
54	24	14	47	33
12	88	70	97	3
76	40	85	22	9
19	59	45	33	30
94	56	3	43	76
40	45	82	34	44
86	24	45	94	99
65	50	24	31	47
80	71	87	35	38
14	56	35	90	9
74	17	5	93	43
3	5	88	62	55
59	76	29	49	48
62	97	25	35	88
58	23	74	99	96
19	13	56	51	61
86	22	43	90	4
85	25	68	25	86
31	19	68	28	84
94	98	20	2	35
8	84	32	94	20
28	74	7	59	48
11	81	7	32	51
58	3	63	88	60
16	92	20	88	56
22	82	100	12	60
68	79	38	78	42
46	70	34	63	17
4	31	84	5	47
39	2	89	47	59
56	61	45	8	74
69	69	58	33	6
92	87	60	9	38
42	16	25	41	34
7	51	92	1	18
91	40	60	21	11
52	83	49	26	82
6	93	4	33	88
6	6	6	23	69
40	84	64	46	28
50	33	83	55	91
43	39	65	34	61
30	92	89	10	49
100	42	82	83	6
100	99	2	83	54
60	15	47	15	80
3	63	87	5	35
49	97	43	40	69
22	78	56	21	19
65	96	86	86	69
76	49	86	48	39
63	42	48	89	43
100	9	81	30	81
13	86	86	57	15
75	20	43	12	13
16	90	41	47	61
29	68	91	83	88
20	23	3	4	85
44	85	24	6	11
5	81	57	90	67
30	72	84	83	24
77	83	95	84	56
86	53	68	36	41
44	67	62	46	58
35	27	50	56	60
50	13	19	15	95
17	69	6	35	2
18	64	70	11	23
18	70	67	52	71
52	7	98	45	42
2	10	44	59	69
45	81	4	78	50
3	83	11	68	96
3	12	66	56	58
6	15	54	91	6
68	19	32	92	89
97	38	43	91	41
77	1	91	89	99
77	79	60	71	5
34	10	26	2	42
56	74	59	65	37
54	69	89	13	27
42	82	51	60	58
19	84	100	33	84
14	85	67	92	20
24	75	75	59	41
62	51	33	47	79
73	17	39	73	44
98	100	10	66	100
26	79	100	23	78
15	31	72	34	89
80	15	32	22	78
43	62	33	77	54
97	88	50	31	41
28	60	92	88	68
37	7	48	24	99
83	46	85	34	47
90	61	96	78	90
22	33	32	12	67
43	52	38	78	52
9	6	99	41	65
1	89	70	29	46
76	7	12	20	60
5	24	42	1	83
18	86	36	20	6
50	94	92	93	81
90	98	24	52	8
7	1	15	17	25
22	9	71	57	60
92	80	52	37	28
90	94	69	67	17
13	22	36	53	15
14	54	10	13	14
13	77	91	47	88
42	83	13	36	12
28	19	50	22	90
8	85	24	6	38
34	99	50	96	62
9	82	91	88	32
54	8	98	72	4
19	12	86	68	75
62	94	68	15	92
95	32	88	86	54
58	58	43	39	69
40	98	50	28	20
10	55	17	82	33
9	28	97	94	54
1	51	96	57	43
95	45	57	93	87
74	81	38	78	80
60	57	24	17	11
42	98	80	4	35
43	77	17	54	75
59	33	99	67	82
49	36	3	10	23
41	45	77	61	83
75	71	9	56	48
53	13	11	16	15
42	55	11	61	63
39	30	79	37	87
54	97	37	43	86
36	40	42	41	30
23	49	17	10	23
61	87	97	24	70
98	47	49	79	40
50	40	43	29	47
18	30	40	17	56
11	66	18	98	3
1	35	2	2	2
37	77	41	57	99
26	4	93	25	25
61	47	51	58	8
56	64	53	24	40
22	97	5	60	75
35	21	32	18	87
93	76	68	43	54
80	80	61	95	12
29	96	95	98	28
24	60	27	51	46
57	25	35	34	52
22	63	49	66	62
92	51	3	95	13
86	25	44	48	96
65	13	19	34	56
88	66	26	61	26
8	10	33	76	55
63	46	77	16	3
72	79	54	8	19
38	68	86	16	90
31	51	10	44	69
19	22	75	4	48
86	1	67	99	79
77	24	64	81	84
11	52	47	20	67
45	86	3	83	86
68	7	83	91	87
85	61	11	94	5
7	64	42	9	67
65	26	73	84	43
77	87	68	16	28
65	38	68	28	19
59	95	15	91	29
48	90	94	78	33
85	68	24	63	83
2	84	90	14	42
69	86	36	89	86
61	56	50	48	68
33	99	49	39	20
49	7	20	60	53
44	28	60	92	6
78	26	49	95	41
25	36	33	50	42
66	34	82	59	41
32	57	15	8	3
73	72	5	60	14
32	41	1	75	82
16	48	63	66	67
77	23	1	88	65
97	82	99	11	66
56	97	100	23	47
32	60	75	56	76
85	93	92	22	14
17	70	81	38	15
10	94	73	50	73
22	20	23	23	83
73	93	99	44	11
50	22	23	71	49
85	82	35	80	63
56	15	76	52	87
16	13	44	49	2
1	84	81	73	98
37	61	2	96	27
51	25	88	71	77
58	75	75	3	48
19	49	88	17	85
76	3	48	17	70
98	70	23	23	68
23	63	43	44	59
26	13	11	78	80
94	51	76	27	64
69	31	84	57	75
96	20	14	50	12
13	51	70	24	70
81	88	86	30	59
22	90	64	54	93
90	82	17	33	9
33	8	53	83	1
89	62	63	17	55
56	21	63	2	91
43	90	96	37	5
83	40	39	44	83
90	5	31	94	4
35	42	29	89	59
46	3	65	31	93
28	76	95	56	59
98	83	86	72	97
81	55	8	81	52
62	76	41	78	35
18	72	62	3	38
77	39	93	19	98
86	46	6	20	79
14	25	59	16	6
21	64	89	66	48
65	8	53	58	96
85	8	58	56	100
6	10	83	23	65
73	10	1	57	63
98	85	45	50	68
54	20	78	71	7
37	94	11	45	74
78	91	29	46	37
8	61	59	88	31
24	18	23	83	61
53	88	39	32	85
40	3	14	54	84
56	93	53	34	51
82	99	15	67	54
58	49	73	71	82
16	96	78	50	60
84	96	61	25	74
