249	625	128	356	510	
792	720	656	993	242	
580	113	681	923	780	
159	104	120	33	81	
11	563	491	731	901	
849	15	691	629	938	
574	383	804	399	73	
833	941	891	938	323	
792	998	603	494	875	
860	174	406	839	961	
11	826	95	250	443	
962	324	387	170	28	
203	741	114	528	273	
791	691	237	440	426	
895	341	398	104	342	
141	653	75	865	342	
881	149	654	304	605	
231	164	333	109	587	
958	454	664	652	350	
878	658	34	316	510	
901	427	279	240	873	
927	871	472	283	441	
155	77	559	610	249	
795	190	788	738	349	
50	614	455	381	159	
525	281	941	662	969	
7	144	331	467	788	
874	397	629	681	751	
390	820	926	116	236	
689	505	403	367	745	
560	326	645	885	843	
998	603	720	833	109	
902	283	171	369	8	
845	344	576	542	998	
507	885	239	215	899	
80	172	69	575	904	
95	144	496	352	430	
332	642	922	220	505	
753	216	328	95	13	
82	905	734	94	37	
23	142	72	120	571	
785	965	151	914	360	
903	915	544	397	71	
145	235	519	343	656	
600	440	316	646	564	
973	102	251	733	619	
963	269	280	665	488	
3	206	471	188	984	
177	750	346	535	60	
168	142	815	314	963	
637	172	907	19	244	
685	524	802	433	453	
508	122	787	738	228	
497	558	622	245	150	
238	372	27	380	703	
893	840	865	568	92	
371	679	809	431	900	
747	827	215	134	278	
538	110	560	545	665	
152	720	953	610	510	
605	67	399	436	531	
757	419	538	936	417	
79	80	33	518	804	
478	206	969	301	845	
321	302	731	848	601	
50	440	220	692	21	
56	963	175	699	869	
4	211	927	591	188	
469	676	350	792	785	
229	203	709	411	800	
100	409	969	249	244	
218	410	587	687	624	
56	662	407	388	603	
604	492	700	605	580	
58	452	10	688	76	
951	714	61	380	388	
347	526	904	278	521	
11	490	831	817	634	
15	285	403	42	405	
783	349	780	561	747	
474	506	780	466	771	
709	545	138	408	970	
391	879	114	706	916	
470	463	406	337	828	
490	222	513	290	924	
217	660	541	725	213	
937	75	902	577	980	
378	883	462	830	340	
651	401	503	614	88	
437	25	920	499	331	
947	978	54	220	645	
83	554	439	494	497	
834	77	728	583	17	
981	485	978	212	805	
642	357	219	575	612	
819	627	943	162	821	
768	500	49	337	987	
729	788	107	470	704	
613	645	516	609	369	
345	150	163	292	449	
115	537	485	929	448	
676	537	258	5	538	
286	304	580	888	37	
834	11	183	690	806	
150	761	954	92	413	
636	995	907	659	398	
502	900	154	627	360	
55	28	324	990	532	
398	664	689	567	337	
81	610	661	561	170	
718	340	153	79	169	
875	842	212	516	16	
143	210	770	734	437	
518	227	282	102	136	
604	457	306	230	899	
483	387	407	838	186	
662	874	247	696	828	
643	891	924	45	812	
132	167	943	114	636	
713	692	78	473	427	
849	980	296	971	868	
8	984	399	575	949	
337	847	22	351	989	
20	183	896	643	403	
708	873	219	246	809	
175	778	786	32	413	
110	322	582	964	577	
501	641	119	238	33	
49	489	384	525	40	
560	699	864	601	730	
869	782	700	698	303	
98	528	634	487	658	
85	423	530	946	468	
193	378	208	600	131	
891	649	645	911	155	
866	42	371	285	337	
89	346	577	271	318	
676	515	692	491	374	
620	98	671	470	873	
255	137	164	81	878	
121	668	235	528	112	
18	137	114	281	817	
862	840	7	238	930	
106	487	45	975	930	
560	489	47	143	512	
543	260	948	608	783	
244	811	771	5	838	
442	841	836	327	394	
561	44	162	732	398	
847	994	802	361	989	
882	687	683	202	767	
261	62	706	903	387	
986	543	500	101	432	
371	524	714	974	490	
145	442	532	994	560	
925	293	807	173	236	
335	657	422	769	792	
699	984	692	608	116	
637	708	218	687	285	
251	282	655	326	678	
229	260	538	787	870	
95	623	343	284	940	
279	187	397	369	456	
901	210	444	518	473	
778	37	38	428	218	
801	773	718	764	740	
605	54	491	261	274	
368	847	539	199	995	
645	674	846	715	848	
522	145	273	910	240	
162	895	205	562	133	
221	881	137	271	976	
503	43	931	629	784	
843	740	765	358	875	
278	872	748	540	754	
466	447	658	405	741	
187	339	557	769	70	
645	945	876	211	400	
860	377	184	91	658	
617	137	338	37	178	
916	708	526	581	61	
84	470	47	280	380	
709	591	629	851	784	
341	15	931	600	992	
426	373	945	89	425	
925	393	131	540	624	
305	966	736	524	603	
387	37	598	408	35	
423	681	651	511	547	
9	207	131	499	654	
121	454	590	5	55	
207	183	753	238	83	
492	788	729	622	944	
681	682	84	744	965	
607	420	526	208	425	
52	38	152	55	996	
896	755	936	75	606	
996	439	641	755	469	
353	601	874	780	480	
864	207	950	622	750	
995	925	283	525	280	
914	989	992	235	343	
905	90	352	596	151	
607	213	979	815	820	
917	876	176	434	216	
795	473	303	967	562	
680	389	484	957	855	
804	70	319	455	12	
415	134	189	914	561	
855	762	420	139	667	
689	701	999	159	819	
208	848	809	37	259	
645	311	500	91	931	
527	274	720	614	652	
34	665	93	38	690	
516	866	601	135	108	
448	892	145	689	720	
427	519	700	81	512	
738	55	515	707	886	
205	335	559	895	597	
860	222	995	867	832	
11	35	221	332	31	
32	83	65	896	843	
861	133	729	103	363	
21	41	494	956	316	
818	969	761	197	294	
540	253	9	874	203	
512	426	585	294	155	
892	707	368	309	246	
875	635	730	115	327	
775	768	9	845	171	
407	934	530	531	107	
157	134	147	646	476	
489	801	359	918	991	
240	155	878	902	495	
646	795	351	533	550	
944	727	80	590	804	
781	147	375	782	431	
766	308	896	288	871	
956	496	997	251	462	
56	81	517	933	410	
835	422	253	859	20	
720	584	885	906	170	
647	802	855	157	369	
175	862	85	692	188	
256	911	220	997	142	
617	811	923	593	579	
275	773	486	847	349	
194	17	206	985	608	
836	815	219	658	581	
116	971	601	97	583	
338	535	222	272	377	
497	197	463	632	976	
917	917	715	65	64	
431	427	746	132	665	
219	371	537	338	275	
865	733	334	482	251	
764	67	603	746	71	
636	603	738	763	423	
337	828	91	666	734	
798	239	354	669	736	
170	57	432	690	421	
108	90	358	857	707	
939	91	50	962	490	
542	408	174	981	159	
158	583	770	545	922	
35	377	605	186	942	
808	305	217	86	668	
215	761	31	276	803	
998	512	569	557	682	
117	965	340	308	229	
858	290	35	579	521	
1	631	805	501	647	
488	845	684	493	548	
725	110	365	929	418	
70	479	973	654	703	
650	434	457	983	366	
874	179	191	392	147	
689	687	860	751	44	
622	501	628	848	637	
259	11	827	984	161	
762	882	1000	129	783	
582	44	40	532	646	
869	76	367	569	202	
941	875	334	493	201	
356	152	484	882	362	
43	341	307	121	254	
449	242	683	254	378	
814	296	423	516	662	
995	597	960	860	284	
767	164	714	261	669	
828	927	810	110	189	
380	478	215	608	432	
709	168	93	564	151	
556	547	559	195	917	
504	686	697	875	743	
900	162	231	726	164	
334	351	355	960	977	
121	291	191	246	656	
378	924	626	16	558	
168	135	877	122	727	
385	893	876	14	922	
428	463	449	760	409	
207	683	943	718	414	
749	643	267	667	514	
635	356	621	165	67	
974	950	989	228	252	
768	119	224	247	530	
189	404	372	924	196	
216	65	751	514	895	
890	209	692	780	373	
315	3	519	85	917	
838	793	251	705	300	
708	139	898	241	800	
949	731	803	345	759	
142	568	216	920	899	
216	720	718	993	947	
725	430	128	511	777	
535	363	846	723	596	
276	149	395	659	553	
515	158	662	754	112	
226	131	615	883	808	
936	685	53	447	933	
206	64	270	905	178	
983	380	495	456	323	
329	819	734	105	349	
458	451	730	712	727	
149	239	430	128	883	
420	754	75	86	572	
457	810	677	641	906	
772	438	855	412	567	
191	484	971	199	762	
616	23	775	423	123	
582	831	405	432	962	
449	726	542	595	849	
509	675	664	83	202	
617	880	905	355	966	
89	263	781	736	322	
591	557	497	958	901	
309	529	489	420	978	
410	51	10	850	465	
546	88	321	580	208	
556	90	740	850	252	
148	19	424	603	37	
418	17	824	365	276	
532	241	261	919	805	
217	326	699	708	794	
523	838	285	557	948	
247	482	854	814	768	
382	908	384	305	943	
275	862	578	75	739	
53	137	353	717	538	
773	773	387	869	1000	
502	538	54	499	736	
295	602	660	908	155	
3	888	957	367	925	
753	809	621	577	859	
799	569	662	863	49	
598	956	180	213	785	
95	247	854	768	421	
947	258	376	4	790	
599	358	121	963	283	
831	194	992	779	330	
396	701	579	108	534	
720	377	838	674	333	
958	12	795	658	293	
853	974	861	145	322	
333	318	230	433	64	
445	552	637	639	306	
79	663	438	726	442	
635	631	550	725	240	
810	633	788	2	286	
453	973	652	89	421	
644	348	426	216	687	
113	806	783	771	116	
590	104	358	724	918	
961	225	430	669	573	
413	580	157	164	660	
13	440	651	819	105	
205	776	301	440	441	
440	897	194	727	431	
107	609	989	989	824	
92	103	142	770	442	
383	427	883	416	502	
413	940	151	157	24	
197	550	476	48	566	
270	368	587	832	357	
595	633	41	2	429	
500	742	669	723	950	
520	743	793	384	487	
506	694	391	202	794	
65	714	718	113	711	
486	307	514	222	363	
741	487	132	613	989	
492	659	662	810	816	
812	839	242	171	420	
49	800	629	693	306	
601	993	12	10	254	
611	122	931	273	684	
844	928	24	424	758	
357	895	359	587	998	
46	826	433	847	473	
825	33	975	674	253	
11	498	59	543	226	
115	753	754	987	268	
615	372	36	779	345	
804	359	862	75	810	
504	975	666	411	626	
902	337	819	252	58	
543	674	868	979	95	
39	20	895	913	778	
687	624	127	588	938	
773	758	716	375	335	
386	720	274	777	983	
740	883	610	197	703	
332	466	937	670	885	
940	23	625	279	869	
809	355	655	331	371	
355	869	777	245	156	
714	296	23	696	959	
371	570	709	339	73	
855	943	652	558	345	
414	846	730	523	576	
756	761	828	903	862	
684	925	372	155	47	
259	372	750	515	920	
140	397	18	170	672	
5	569	12	567	729	
756	342	261	308	401	
191	516	61	264	744	
29	470	220	173	966	
166	370	260	972	937	
645	895	335	620	85	
578	288	969	369	181	
669	20	62	970	264	
426	516	842	424	148	
736	228	914	625	225	
107	486	480	520	871	
154	218	215	467	274	
677	848	913	59	341	
402	825	986	847	241	
925	161	48	156	717	
359	719	804	656	6	
921	401	781	394	674	
374	310	445	574	291	
626	761	848	760	840	
608	349	923	905	680	
272	748	136	300	511	
362	189	185	333	587	
720	918	254	725	998	
94	296	200	415	894	
29	960	343	876	273	
567	679	332	589	753	
845	623	483	436	185	
626	754	893	628	741	
297	821	415	995	140	
14	35	844	794	409	
472	900	864	233	510	
491	884	10	144	659	
4	694	472	962	180	
658	616	346	431	82	
957	31	336	298	403	
905	386	115	945	791	
261	347	179	421	718	
542	666	726	385	598	
622	726	97	324	920	
873	527	511	856	137	
998	245	411	45	586	
600	911	536	404	226	
35	941	214	939	809	
730	760	249	489	698	
30	153	522	900	868	
824	483	443	532	44	
532	585	958	742	829	
262	700	722	355	667	
979	43	831	629	182	
504	804	600	742	600	
482	227	641	676	193	
453	842	727	167	152	
849	879	231	298	576	
406	979	863	499	798	
909	369	360	267	596	
892	16	593	85	121	
933	278	710	811	202	
673	958	588	718	276	
891	25	552	917	943	
975	54	804	310	457	
9	589	443	75	39	
715	475	194	778	9	
710	194	331	568	54	
777	54	249	511	595	
252	405	70	335	379	
22	508	469	886	8	
134	504	324	381	16	
737	333	625	651	985	
665	188	248	421	213	
878	384	204	353	846	
547	973	555	334	622	
96	825	683	238	420	
432	854	909	464	303	
40	884	125	850	385	
500	876	994	178	225	
434	522	436	39	380	
882	381	452	569	867	
392	813	544	194	434	
22	429	125	721	943	
495	117	489	953	879	
193	425	717	704	476	
975	239	810	186	763	
301	251	990	564	461	
916	163	846	218	974	
651	399	276	117	694	
639	108	676	283	589	
709	997	681	338	342	
819	564	747	175	217	
5	986	65	470	891	
215	619	97	991	63	
832	951	489	798	820	
82	239	244	312	106	
536	973	1	651	537	
461	114	888	709	402	
131	600	89	906	147	
292	641	716	155	507	
407	699	976	693	994	
187	758	82	565	521	
639	194	281	575	594	
422	126	334	278	41	
968	232	163	249	19	
547	419	81	509	388	
471	297	500	816	386	
190	247	704	197	963	
910	450	726	780	500	
613	769	929	447	842	
653	275	937	553	91	
785	300	823	578	842	
843	391	83	108	428	
473	126	813	342	324	
215	814	991	494	336	
545	32	859	1	459	
455	204	401	499	238	
714	187	22	803	566	
525	546	534	97	478	
116	275	598	895	92	
119	310	359	50	738	
760	965	591	672	504	
242	89	284	588	49	
230	928	500	664	988	
518	629	102	93	67	
354	733	456	284	401	
417	729	835	271	820	
537	640	885	96	775	
567	862	585	998	862	
749	516	470	628	612	
870	244	556	282	163	
351	284	357	414	290	
218	779	8	203	508	
794	7	785	897	977	
882	708	362	96	536	
965	746	752	922	671	
316	368	889	244	135	
475	515	217	667	934	
912	227	204	418	322	
812	181	524	716	654	
6	843	953	428	12	
878	846	94	846	696	
650	305	823	607	998	
598	44	488	574	879	
111	147	180	811	608	
105	480	97	861	610	
709	4	591	39	963	
574	420	904	447	867	
837	586	778	375	994	
560	837	994	352	232	
979	552	497	207	102	
822	736	1	797	422	
256	796	38	633	351	
736	573	345	242	369	
612	656	888	230	914	
405	308	812	144	875	
119	204	720	239	75	
427	333	664	970	309	
756	883	450	42	852	
418	383	258	284	536	
199	491	710	742	119	
752	382	345	836	707	
759	432	447	294	136	
787	357	987	476	103	
709	979	580	493	760	
328	850	176	666	959	
360	761	919	722	433	
500	491	940	528	112	
430	105	655	440	242	
226	267	639	76	615	
1	53	409	703	385	
745	381	285	698	813	
701	933	343	710	461	
962	863	794	282	437	
383	797	35	515	4	
126	967	243	29	235	
146	312	644	372	514	
448	490	209	391	620	
335	597	835	389	728	
602	840	673	281	575	
592	809	152	437	716	
842	806	661	676	301	
172	889	547	741	305	
280	78	404	181	793	
407	206	371	240	934	
428	94	443	420	730	
224	698	122	177	437	
951	437	182	593	588	
749	531	40	190	436	
449	995	608	438	698	
959	144	357	340	983	
703	525	656	888	837	
780	191	517	735	85	
735	785	706	763	126	
389	950	456	943	718	
495	514	978	325	284	
208	971	686	987	855	
53	765	646	449	331	
596	607	119	498	912	
140	643	729	855	364	
802	769	443	730	954	
931	403	761	892	502	
156	64	926	165	594	
694	401	954	954	842	
538	241	200	446	27	
707	914	943	48	352	
437	464	876	375	548	
559	815	525	13	827	
672	461	91	701	400	
673	940	6	475	815	
429	587	792	182	577	
797	194	220	122	570	
748	71	465	608	764	
403	596	296	676	94	
916	1	414	176	694	
836	806	260	960	387	
419	494	326	653	747	
651	591	760	607	203	
856	956	257	399	503	
747	635	587	356	960	
32	166	950	360	883	
864	304	288	570	515	
61	176	951	476	434	
465	366	126	116	461	
640	402	303	873	337	
561	533	245	179	168	
602	179	486	830	501	
587	14	544	195	668	
479	344	531	952	665	
565	773	889	206	924	
179	809	975	964	44	
981	682	469	650	869	
284	461	702	187	932	
836	33	201	916	887	
369	276	233	100	166	
879	349	798	616	22	
606	307	198	864	528	
296	316	361	918	450	
98	783	468	942	864	
313	284	416	444	972	
817	495	617	432	614	
734	808	671	50	889	
667	943	522	541	38	
686	836	520	504	392	
305	623	48	351	901	
927	668	887	84	521	
700	89	158	972	672	
953	960	84	936	917	
12	908	245	746	838	
21	273	795	242	986	
508	553	591	573	48	
459	585	595	309	238	
435	453	903	247	713	
659	502	579	386	39	
559	674	604	701	270	
730	957	502	934	12	
886	242	342	290	229	
737	232	672	401	454	
389	249	837	795	147	
553	497	120	527	137	
895	192	397	522	21	
556	968	284	372	419	
663	964	212	87	740	
709	430	577	400	145	
209	977	574	40	75	
14	15	808	1	938	
942	681	975	8	417	
782	364	239	9	587	
711	340	677	542	943	
915	268	344	836	734	
890	702	980	771	272	
401	81	473	8	422	
146	48	150	471	828	
478	506	56	267	77	
243	259	318	800	622	
189	517	532	682	580	
988	392	777	492	284	
513	482	584	641	259	
96	712	51	404	838	
248	576	853	845	569	
954	80	180	292	350	
50	478	200	636	208	
212	284	791	499	297	
798	911	506	262	65	
924	630	539	757	808	
479	525	533	205	977	
850	820	244	344	866	
167	827	57	711	910	
117	434	19	931	37	
137	353	611	600	516	
80	371	190	991	883	
754	623	767	360	793	
114	119	695	922	571	
688	189	587	859	997	
958	590	580	945	754	
304	124	373	107	813	
566	827	727	385	139	
468	951	364	520	648	
185	14	6	817	616	
866	612	295	979	142	
197	221	294	649	310	
275	806	133	353	626	
468	60	76	605	818	
651	310	716	334	602	
694	138	554	721	939	
630	378	345	401	267	
438	591	781	765	865	
481	70	837	375	864	
873	627	377	902	616	
126	204	223	995	456	
594	228	820	415	346	
750	464	307	729	177	
711	316	82	179	641	
541	957	823	46	94	
948	187	833	476	481	
802	659	327	420	751	
334	373	153	344	57	
883	210	860	951	762	
283	368	932	419	144	
537	740	649	322	469	
818	458	995	446	257	
112	664	675	496	239	
880	196	715	58	131	
36	164	297	894	719	
429	856	58	376	10	
374	502	519	171	26	
38	457	959	322	273	
109	907	393	172	405	
628	126	849	162	346	
513	372	166	332	620	
473	920	868	591	199	
490	513	7	517	331	
311	952	260	362	460	
182	26	153	973	56	
48	149	781	903	409	
255	131	118	287	139	
43	74	982	843	330	
722	259	541	891	279	
352	40	851	538	31	
913	504	85	379	988	
769	261	865	40	241	
731	536	620	586	299	
756	766	68	205	402	
955	607	761	384	670	
834	750	556	781	75	
382	452	626	709	2	
164	665	913	912	901	
764	583	174	433	996	
900	640	180	976	39	
681	812	22	966	751	
916	440	338	44	247	
834	598	794	290	404	
258	196	268	71	257	
606	614	252	69	852	
557	179	258	585	279	
644	203	945	465	398	
954	338	243	945	621	
209	834	97	79	529	
909	709	945	456	630	
611	665	53	334	58	
589	797	560	613	687	
106	30	72	428	305	
12	613	929	911	235	
321	670	165	579	270	
464	183	589	3	459	
251	542	295	731	273	
865	241	105	631	557	
249	522	760	380	402	
163	353	847	629	909	
415	313	522	987	250	
891	272	848	669	505	
861	355	522	261	519	
863	937	486	293	962	
425	137	660	67	188	
129	530	667	149	575	
931	861	408	576	846	
383	208	18	629	182	
918	350	92	609	689	
99	385	531	795	596	
483	574	751	313	725	
662	792	901	389	410	
396	92	372	637	813	
626	596	420	760	970	
999	237	57	747	378	
705	124	717	92	166	
385	49	899	819	901	
533	384	29	975	121	
645	204	1000	172	687	
492	121	223	640	643	
52	814	89	164	94	
771	582	177	777	654	
251	955	255	749	929	
363	771	496	112	992	
989	29	794	718	914	
244	551	31	736	494	
300	469	841	876	335	
837	119	59	199	104	
565	326	369	597	137	
371	593	186	716	405	
227	682	745	938	659	
5	774	884	915	342	
437	20	915	364	703	
20	386	695	612	558	
546	691	910	887	496	
846	278	998	74	976	
264	225	265	640	673	
498	153	443	60	945	
574	237	113	66	465	
272	774	112	97	826	
926	697	275	205	394	
949	997	677	283	101	
923	944	378	950	899	
600	65	292	86	425	
127	744	785	442	17	
145	228	228	998	430	
877	613	345	738	739	
73	309	901	443	718	
854	999	508	735	965	
355	608	74	294	606	
510	513	509	789	639	
955	989	209	635	407	
411	746	863	298	462	
928	900	387	856	609	
763	167	635	390	935	
944	798	591	692	667	
86	823	954	937	382	
960	67	449	971	246	
481	292	899	211	464	
585	296	144	387	948	
759	321	858	582	926	
961	345	543	629	283	
241	299	307	755	542	
866	808	545	953	975	
640	398	802	143	442	
969	106	12	755	785	
72	751	524	525	105	
39	467	108	816	907	
378	207	232	469	910	
823	512	287	334	801	
76	838	260	247	275	
155	388	654	497	259	
204	989	112	305	651	
179	782	500	534	396	
350	704	25	634	833	
51	644	16	910	450	
256	948	563	446	346	
107	555	218	171	9	
713	432	249	965	184	
714	990	222	607	128	
161	297	207	58	485	
85	865	329	664	865	
517	450	107	439	487	
33	58	77	662	827	
922	602	665	279	928	
205	655	656	599	761	
377	270	585	5	64	
543	824	297	611	566	
334	129	200	531	363	
91	469	726	769	307	
248	785	127	480	962	
902	295	559	116	167	
656	418	43	586	745	
93	454	509	352	800	
63	901	127	611	187	
429	371	386	232	770	
409	283	646	840	39	
636	26	896	523	852	
81	717	28	221	216	
284	884	339	143	797	
317	325	657	492	417	
366	62	444	767	802	
92	609	428	868	14	
382	469	199	860	321	
317	587	453	865	513	
103	956	332	827	154	
820	745	626	642	212	
623	949	704	387	142	
499	58	159	680	703	
669	448	94	954	473	
756	237	827	844	292	
663	704	421	878	793	
645	682	883	397	690	
110	531	341	326	370	
647	261	61	86	309	
914	361	760	991	344	
798	512	262	136	884	
433	992	677	733	338	
860	513	813	512	217	
180	526	554	854	221	
747	625	708	425	356	
644	600	327	300	896	
474	473	522	348	227	
920	648	521	42	313	
284	427	572	499	549	
783	965	916	700	829	
633	869	718	746	24	
341	620	886	794	398	
349	100	628	643	430	
543	204	546	24	805	
634	672	240	48	469	
677	295	938	922	425	
979	612	692	672	56	
719	578	790	387	497	
612	750	403	394	992	
434	621	199	378	669	
244	174	934	131	254	
650	35	669	733	99	
366	21	151	84	741	
385	559	755	284	644	
516	620	443	484	482	
454	56	850	890	881	
820	234	75	634	724	
552	956	489	208	254	
775	279	446	52	103	
47	673	955	612	994	
325	652	381	749	256	
709	23	25	614	934	
759	454	318	578	444	
527	50	908	328	386	
484	273	875	566	461	
455	335	196	185	834	
104	587	409	5	469	
538	814	756	228	37	
380	852	81	923	537	
189	113	744	174	628	
774	611	873	441	896	
816	371	602	817	5	
251	617	348	274	721	
57	258	523	941	931	
465	609	298	834	315	
48	838	131	386	293	
104	24	989	613	497	
227	229	181	631	886	
131	481	279	835	363	
462	203	258	877	331	
240	284	95	541	994	
769	878	787	719	878	
391	36	918	744	683	
137	778	295	263	623	
962	914	698	71	916	
98	950	296	27	973	
131	118	529	541	237	
306	332	341	716	780	
187	429	751	588	496	
11	227	354	685	671	
755	238	63	659	32	
261	561	478	71	821	
475	226	635	626	79	
44	211	96	35	53	
813	468	139	982	319	
375	498	642	752	662	
49	891	321	394	830	
709	713	248	614	921	
41	521	698	690	442	
468	757	944	622	979	
278	653	534	359	331	
987	405	890	648	331	
901	647	641	677	955	
335	487	122	232	922	
43	177	286	372	95	
657	81	40	712	503	
400	854	832	954	718	
488	81	292	791	245	
747	656	138	911	90	
932	575	71	605	133	
63	97	633	597	469	
992	771	576	747	639	
883	950	189	320	676	
709	761	794	161	231	
765	397	394	974	890	
442	882	778	870	628	
463	643	801	957	72	
141	316	201	582	943	
385	879	954	738	263	
877	524	322	991	957	
650	140	982	192	999	
901	471	879	822	887	
498	266	268	543	740	
684	657	523	426	126	
478	715	681	262	185	
664	694	163	84	691	
644	766	913	163	46	
646	193	429	405	833	
767	844	445	405	4	
392	673	555	441	102	
343	252	871	71	599	
485	663	939	707	198	
441	767	915	321	50	
329	649	818	417	409	
106	702	38	373	390	
512	292	863	349	942	
597	230	461	238	398	
880	649	503	929	246	
241	350	903	812	634	
641	574	51	114	601	
890	199	249	202	184	
206	710	706	720	617	
225	232	762	778	848	
230	907	730	642	373	
904	4	528	363	287	
814	222	522	820	297	
817	575	544	260	957	
123	367	318	8	347	
154	511	117	743	598	
164	747	157	300	239	
696	894	852	113	915	
564	946	253	611	551	
112	456	558	87	750	
74	384	812	963	11	
993	333	473	226	444	
910	350	375	745	154	
623	295	560	273	529	
855	819	721	278	774	
662	530	51	736	613	
619	280	387	268	181	
632	809	973	228	936	
497	897	504	590	466	
672	710	707	963	301	
769	582	431	411	790	
463	690	530	813	122	
80	916	147	746	98	
678	312	788	35	625	
704	573	868	930	758	
379	793	686	798	806	
456	932	309	732	598	
332	947	943	93	516	
158	845	819	541	40	
636	617	500	93	635	
555	823	712	280	273	
940	945	839	74	191	
86	974	663	673	452	
841	732	915	481	910	
385	474	366	155	985	
792	356	254	999	973	
148	729	646	435	273	
13	550	115	15	127	
338	213	163	161	874	
212	35	20	585	799	
838	690	695	783	536	
912	702	379	252	29	
906	320	226	128	142	
674	686	405	686	708	
829	1	754	521	37	
608	569	725	117	173	
13	804	827	980	808	
991	710	799	214	944	
28	615	624	115	557	
60	863	103	958	826	
571	974	480	465	533	
935	378	272	457	981	
172	17	153	252	140	
258	170	597	402	364	
903	611	159	764	969	
696	198	487	759	283	
687	17	931	195	396	
657	615	588	195	171	
988	726	733	880	38	
852	686	869	897	48	
248	404	548	1000	875	
768	723	18	369	546	
492	543	419	639	134	
520	527	8	259	206	
217	982	698	312	265	
18	952	744	191	832	
418	30	983	960	508	
500	803	182	759	26	
279	958	191	871	810	
192	486	554	615	799	
929	23	494	573	47	
646	170	845	990	628	
154	575	387	764	95	
644	1000	946	100	996	
645	949	148	49	699	
71	490	447	771	754	
108	74	162	250	855	
403	291	621	785	799	
2	946	133	121	335	
859	642	24	394	540	
846	826	544	460	570	
594	586	795	931	898	
515	403	189	496	659	
234	12	266	471	460	
855	911	756	111	999	
321	38	728	770	340	
444	376	235	183	10	
747	307	826	531	905	
809	872	414	599	487	
332	936	595	767	122	
657	247	659	161	301	
913	146	745	715	863	
669	705	283	979	186	
850	575	346	860	545	
614	343	417	457	496	
684	705	957	628	557	
863	590	539	937	700	
321	402	351	299	941	
25	888	869	711	953	
895	484	897	880	309	
708	158	224	826	27	
41	436	928	874	891	
847	285	447	989	599	
709	4	900	130	432	
224	201	911	137	494	
918	703	145	797	982	
25	46	605	225	992	
411	345	692	432	703	
21	6	407	80	287	
904	902	984	349	84	
185	187	27	818	824	
330	615	943	830	505	
735	9	40	671	429	
993	738	864	415	810	
104	481	589	749	364	
98	692	21	791	330	
876	448	939	281	507	
869	737	441	633	675	
711	495	774	610	490	
507	62	607	180	512	
994	506	943	462	511	
153	296	203	674	425	
149	381	491	315	746	
665	70	200	87	410	
560	454	141	69	62	
468	333	309	48	146	
733	114	938	237	379	
738	295	523	483	671	
414	543	568	539	847	
716	210	39	753	637	
902	713	641	987	361	
348	604	697	635	875	
185	788	695	268	795	
853	117	396	413	358	
985	941	770	687	905	
793	862	569	835	429	
488	136	878	318	683	
87	168	543	257	294	
773	178	635	565	105	
2	906	480	351	642	
123	901	89	612	320	
135	829	651	219	76	
948	183	647	106	90	
964	949	941	855	328	
665	468	675	45	923	
806	380	935	377	988	
996	870	911	235	488	
328	107	239	337	992	
173	170	856	461	642	
21	591	376	591	880	
