696	362	907	487	736	518	952	
525	49	257	317	367	956	965	
635	389	543	990	235	311	91	
909	680	603	285	586	5	172	
393	539	960	789	869	690	573	
190	375	160	557	290	376	901	
414	915	234	310	269	332	315	
786	516	165	574	640	619	935	
54	218	407	741	584	426	136	
311	119	386	127	476	76	817	
282	836	451	785	429	13	464	
366	77	333	494	139	853	926	
412	711	869	901	37	19	210	
621	803	609	784	250	968	842	
452	467	651	112	964	793	300	
736	949	914	795	850	463	210	
373	305	658	696	335	735	782	
735	386	602	59	248	958	956	
441	564	511	189	443	243	24	
242	773	322	508	317	333	772	
167	698	122	932	84	615	971	
810	245	167	666	143	79	362	
694	319	208	747	90	277	35	
624	827	851	602	801	134	972	
636	817	628	457	458	825	407	
655	112	74	74	749	532	639	
566	69	35	941	277	95	130	
513	982	950	876	883	347	578	
883	935	517	176	844	476	849	
826	559	458	459	972	66	19	
399	334	913	113	831	362	571	
351	298	51	855	771	888	599	
454	979	973	943	716	137	193	
37	345	771	876	900	617	704	
407	159	915	415	971	947	874	
713	281	382	621	796	816	749	
21	944	84	234	407	176	112	
334	520	874	950	615	133	506	
861	656	621	858	927	907	842	
267	632	272	738	762	574	816	
355	120	642	572	213	871	446	
548	64	93	940	221	871	388	
243	275	923	446	639	19	547	
888	825	626	114	729	202	811	
664	448	314	651	694	508	357	
111	645	659	507	921	766	559	
86	833	39	859	807	855	829	
737	555	813	743	534	588	111	
415	513	383	52	876	2	249	
595	156	343	856	480	709	528	
458	140	293	553	505	784	110	
253	960	622	884	956	104	11	
640	143	279	341	915	705	610	
788	863	600	305	511	350	847	
964	56	473	159	923	998	944	
937	652	503	536	571	714	465	
294	915	89	391	205	249	792	
174	253	455	904	256	236	325	
232	771	407	677	404	893	762	
898	557	817	121	396	997	596	
981	658	871	492	604	82	503	
772	232	182	571	917	818	9	
824	324	383	242	14	520	227	
728	888	58	837	104	63	77	
68	570	855	85	316	3	391	
394	93	782	573	118	307	747	
9	385	555	326	755	447	70	
804	544	135	663	402	401	798	
931	453	474	362	69	349	316	
80	528	328	879	31	674	979	
559	24	212	923	305	406	825	
428	883	571	220	77	995	319	
321	724	602	933	270	344	578	
648	370	584	53	129	760	279	
634	420	663	392	985	426	72	
802	63	748	537	473	52	896	
466	909	60	483	783	497	399	
194	511	840	802	886	533	619	
489	697	736	759	340	605	836	
150	316	930	278	391	933	896	
231	247	803	50	667	165	2	
710	288	100	993	41	796	148	
951	822	364	700	125	880	604	
929	735	645	149	33	261	107	
802	756	478	422	570	467	200	
979	521	481	643	513	998	37	
840	3	276	405	658	642	56	
320	444	975	300	685	912	595	
681	508	897	380	684	358	99	
458	260	823	949	73	495	354	
247	64	952	921	728	870	447	
293	902	237	161	269	285	150	
311	703	748	561	429	988	669	
751	896	76	847	941	219	661	
55	837	354	751	437	484	895	
445	198	306	946	366	133	470	
82	72	891	569	919	229	254	
869	140	866	729	332	459	613	
775	757	818	497	397	36	522	
819	637	284	855	960	315	503	
127	833	221	949	665	522	549	
837	423	677	988	642	860	218	
719	604	247	817	391	543	481	
564	907	661	974	314	437	862	
878	557	571	400	629	66	309	
638	90	498	124	677	179	665	
556	56	20	708	184	760	50	
583	480	58	743	423	512	966	
520	70	328	176	931	263	44	
983	866	600	801	663	689	579	
826	67	759	57	405	723	858	
857	164	563	24	280	830	161	
84	500	733	976	709	993	869	
146	665	610	50	97	769	760	
880	180	469	787	777	152	678	
148	914	523	357	256	699	129	
142	914	462	564	550	544	418	
527	732	872	755	120	260	182	
897	338	649	601	831	370	897	
961	487	324	977	433	248	399	
502	818	854	306	480	980	263	
668	609	468	930	311	148	319	
149	777	222	309	153	797	204	
115	850	559	701	591	923	687	
932	293	164	329	100	181	308	
387	285	578	47	608	866	563	
328	67	467	917	502	795	156	
856	932	394	225	453	97	968	
112	923	781	563	832	505	18	
274	402	475	801	362	990	852	
272	489	180	545	352	730	80	
83	343	834	927	976	851	748	
220	298	655	448	135	536	215	
2	739	754	291	643	415	196	
897	970	88	716	88	391	732	
268	842	454	210	224	53	472	
190	86	244	78	578	881	344	
817	148	949	16	546	328	354	
501	114	1	465	171	954	224	
45	107	19	984	55	495	345	
602	418	134	834	565	532	57	
964	76	946	737	448	801	706	
744	774	108	70	197	164	112	
625	658	498	15	778	560	434	
330	531	55	362	68	664	410	
223	857	171	438	763	319	835	
642	524	303	904	742	853	382	
332	212	600	960	40	153	954	
863	429	166	59	570	631	632	
224	937	57	711	768	824	778	
34	167	734	672	852	937	865	
769	170	312	757	705	385	692	
984	99	879	608	499	368	91	
250	283	641	196	911	694	379	
121	177	455	763	951	717	192	
860	900	332	88	174	706	955	
568	117	650	678	355	536	191	
273	444	606	617	254	336	79	
394	694	250	186	83	268	879	
722	684	579	763	12	267	980	
471	315	943	765	63	841	357	
262	418	10	808	99	82	677	
463	802	514	885	857	153	678	
302	651	236	167	452	479	749	
464	794	701	438	232	844	69	
107	976	208	344	730	949	532	
742	642	29	241	612	79	265	
379	313	178	710	210	172	716	
485	138	703	569	644	251	974	
622	647	583	75	479	766	268	
300	234	127	148	593	279	918	
970	921	538	284	270	899	723	
701	4	585	216	302	777	529	
863	729	251	869	208	170	72	
776	617	349	689	300	341	125	
704	285	991	181	197	525	100	
765	771	774	135	212	105	116	
503	158	11	948	583	111	458	
413	403	352	275	275	296	620	
609	827	25	554	31	979	68	
915	238	146	39	451	329	363	
411	379	337	767	602	338	986	
915	425	513	358	203	857	440	
219	724	401	581	377	297	922	
136	491	836	276	333	999	400	
536	5	237	779	61	275	797	
465	456	700	410	150	904	330	
492	348	274	810	54	341	166	
478	294	455	766	720	65	187	
579	509	278	916	630	429	610	
297	704	23	722	319	572	60	
343	70	281	443	832	408	860	
841	674	732	907	587	789	211	
159	980	306	948	773	384	561	
625	653	8	676	313	780	531	
936	381	815	491	292	174	679	
791	398	153	777	425	365	122	
610	185	211	154	784	322	86	
32	914	723	125	179	756	119	
25	703	937	571	432	247	989	
573	54	591	109	166	253	344	
979	932	557	444	585	992	461	
780	794	357	779	685	335	570	
549	201	471	298	971	441	178	
907	545	601	826	147	43	661	
11	834	649	62	897	233	768	
547	521	417	242	274	892	108	
252	713	164	438	865	14	481	
173	445	537	268	571	767	248	
77	549	965	440	697	44	945	
307	995	791	159	882	391	973	
788	803	32	885	227	943	603	
412	587	422	971	245	759	560	
521	83	867	845	938	389	825	
529	664	643	585	122	984	147	
181	300	579	236	750	959	797	
418	796	479	418	249	4	1	
878	316	415	310	868	90	2	
411	387	811	190	182	869	746	
350	420	793	708	232	374	994	
535	804	433	499	208	582	446	
155	429	624	108	867	740	430	
726	559	505	956	779	171	879	
225	290	913	341	969	340	410	
196	772	810	946	650	931	951	
378	463	636	797	678	356	793	
489	784	570	449	596	734	796	
668	357	516	14	756	153	643	
977	9	943	696	265	348	287	
405	649	706	281	598	90	212	
668	983	769	617	922	398	610	
619	923	321	879	993	642	539	
168	730	879	574	126	289	454	
522	588	184	17	50	925	203	
518	394	432	241	229	651	32	
701	641	190	519	986	10	546	
909	169	645	420	756	505	164	
943	367	2	221	589	853	877	
958	254	444	65	727	930	445	
51	793	771	642	857	537	525	
323	239	220	441	482	717	454	
65	384	1	996	289	217	17	
788	576	602	442	526	207	671	
66	905	591	872	377	861	787	
938	149	321	214	148	539	679	
852	322	691	575	917	378	509	
6	20	666	938	774	593	617	
97	449	2	164	803	741	320	
397	363	945	318	187	870	176	
847	662	567	403	989	512	896	
597	858	227	191	696	576	39	
193	798	830	653	399	186	336	
755	365	194	538	358	410	699	
693	484	367	281	169	524	649	
155	146	139	459	878	325	990	
429	423	160	922	812	595	715	
60	854	811	96	681	755	156	
348	284	508	755	916	240	642	
202	736	555	629	962	241	19	
39	836	553	1000	487	278	266	
441	263	819	547	39	66	365	
229	657	868	822	632	49	318	
270	293	740	747	108	127	493	
622	691	782	110	484	557	833	
402	310	71	40	617	468	203	
218	507	222	631	828	898	958	
541	448	394	341	355	496	511	
441	276	938	807	171	465	59	
567	693	383	347	758	996	112	
242	487	198	281	822	485	81	
344	409	100	240	278	50	487	
364	684	425	224	504	767	471	
573	56	339	457	209	779	111	
857	357	752	173	641	756	161	
639	720	709	754	970	364	516	
666	231	969	91	286	352	223	
689	730	246	991	73	128	685	
815	236	863	633	694	504	688	
438	654	357	158	561	929	653	
259	399	747	435	57	962	257	
6	896	65	733	953	283	162	
536	746	567	201	653	654	972	
756	902	227	389	452	205	60	
441	71	387	860	297	64	871	
702	251	31	719	527	538	253	
803	854	791	555	374	939	118	
697	820	622	828	998	670	307	
409	617	151	989	165	44	316	
507	688	784	538	737	433	850	
300	160	894	459	578	597	435	
797	783	299	498	940	890	65	
98	380	350	400	55	729	48	
566	433	699	505	313	487	936	
808	821	884	131	100	801	219	
972	907	153	816	352	823	869	
283	202	303	638	657	782	167	
451	627	48	88	988	783	243	
839	21	142	224	963	433	812	
812	475	964	1000	331	935	494	
539	951	220	90	918	800	17	
324	351	327	360	747	54	423	
715	262	976	545	692	846	927	
517	15	336	532	401	811	229	
496	371	217	668	117	292	701	
225	490	430	669	312	386	305	
198	356	607	436	852	684	522	
855	399	110	169	333	799	798	
845	871	726	491	476	137	191	
764	529	555	832	568	459	816	
968	693	508	243	68	658	708	
942	194	655	802	515	129	799	
325	796	107	814	664	1000	996	
750	607	330	762	957	87	22	
763	526	965	656	537	159	362	
919	681	388	588	115	997	742	
295	862	880	985	167	866	716	
282	531	376	588	727	369	14	
648	439	989	104	120	775	875	
782	320	311	142	293	916	186	
123	503	933	993	231	793	630	
810	707	340	703	40	56	267	
760	972	744	630	63	957	912	
451	816	308	627	15	384	128	
642	345	848	820	373	373	378	
994	159	201	722	427	199	636	
356	268	342	331	57	337	260	
205	286	92	313	29	746	758	
230	421	373	789	215	941	669	
75	593	822	772	923	222	844	
836	8	432	764	718	262	829	
113	699	466	436	341	335	487	
798	675	360	975	291	792	693	
617	887	659	320	455	572	469	
337	640	291	444	217	975	920	
644	380	225	144	233	982	732	
984	806	231	341	477	831	851	
343	73	227	402	181	963	255	
779	992	338	181	97	941	512	
553	318	973	568	667	536	531	
960	74	610	761	668	499	298	
728	911	563	109	404	793	387	
454	57	625	12	544	357	184	
170	697	478	916	238	199	567	
831	280	971	93	867	179	592	
373	692	233	336	491	145	259	
160	112	138	738	304	572	252	
351	509	286	108	293	742	614	
471	446	733	899	466	212	580	
922	563	214	492	707	495	559	
241	919	657	67	348	710	471	
483	74	946	935	537	911	540	
39	531	847	336	62	964	530	
988	919	288	26	142	747	986	
13	190	234	260	208	175	232	
289	962	258	402	190	827	417	
299	526	779	795	446	476	149	
483	101	94	742	560	740	33	
847	420	12	10	21	997	344	
45	989	265	65	363	96	303	
682	353	169	571	22	601	165	
580	985	914	500	830	6	218	
459	89	700	876	894	386	566	
951	449	578	229	464	786	765	
544	526	366	395	84	625	13	
497	494	793	138	407	841	648	
420	567	189	936	901	762	926	
546	595	117	858	393	720	529	
284	888	76	879	922	227	30	
899	598	485	816	895	314	3	
215	680	672	549	850	411	449	
68	859	807	171	345	221	961	
761	606	148	467	262	272	102	
486	967	982	358	446	328	183	
68	818	861	558	478	237	340	
233	867	603	165	550	583	972	
757	752	177	860	235	55	672	
583	591	146	874	318	367	101	
356	795	579	875	890	290	480	
565	339	524	856	67	359	916	
748	837	497	359	862	836	899	
458	220	303	901	833	290	922	
404	510	782	262	936	34	529	
702	735	618	212	170	611	841	
10	41	688	422	363	108	546	
782	22	469	98	639	321	728	
268	245	450	524	960	531	502	
430	890	936	442	199	569	381	
963	501	449	457	841	446	302	
399	431	907	426	323	644	621	
527	674	549	743	102	429	339	
611	994	858	738	589	673	370	
554	18	152	447	857	848	115	
317	10	168	593	170	669	703	
280	159	686	28	531	647	276	
727	781	529	736	875	685	380	
813	749	645	235	39	685	556	
514	135	253	992	925	813	436	
686	634	486	639	563	39	813	
115	452	697	660	172	120	994	
7	365	206	867	928	722	105	
216	713	351	204	539	169	521	
319	502	270	708	300	924	817	
461	872	223	805	825	190	754	
178	262	548	202	130	422	633	
878	368	596	452	651	163	250	
822	527	638	61	922	210	836	
499	157	759	722	702	330	749	
523	613	954	865	549	240	858	
452	249	827	695	217	291	877	
424	568	312	121	8	579	766	
360	841	324	891	704	363	576	
804	89	425	226	893	851	246	
165	956	158	187	404	489	846	
281	498	556	942	316	964	533	
833	826	771	664	245	189	896	
545	451	976	362	760	175	87	
479	50	559	449	833	106	659	
564	993	928	535	74	904	351	
158	2	217	428	241	647	206	
422	971	292	49	983	162	332	
697	153	698	413	885	277	902	
378	766	633	786	828	271	286	
525	685	740	888	272	443	718	
530	137	583	726	899	172	130	
429	146	922	776	161	488	228	
196	43	28	196	528	243	433	
630	12	248	217	968	979	870	
756	453	141	771	109	776	226	
278	567	741	258	681	878	824	
847	696	700	14	846	661	348	
969	639	880	349	617	706	192	
690	232	724	323	287	764	2	
544	562	720	29	817	409	169	
844	113	646	403	743	244	693	
611	946	861	877	653	226	776	
320	106	314	446	32	580	497	
17	270	234	951	988	543	302	
552	637	210	133	949	785	387	
376	358	251	80	245	5	401	
547	184	820	981	962	272	1	
41	789	473	474	606	923	149	
242	263	274	507	40	948	339	
887	234	106	317	659	357	267	
171	734	159	61	217	145	551	
207	786	211	823	425	253	818	
358	857	583	342	185	704	994	
884	966	57	758	289	261	167	
113	878	36	977	505	636	634	
836	314	624	165	818	62	167	
490	252	613	300	880	792	14	
486	110	743	900	35	747	833	
370	286	267	719	788	209	901	
759	601	112	18	808	110	664	
97	307	510	943	342	697	283	
378	392	147	117	855	678	398	
678	429	638	151	870	108	377	
496	405	295	672	152	940	140	
857	213	885	37	240	520	128	
191	618	119	848	424	523	831	
613	855	500	855	726	980	214	
396	564	184	935	369	449	885	
106	538	478	149	391	744	907	
50	317	839	429	252	508	994	
747	459	120	703	95	201	636	
350	408	41	592	78	434	539	
471	604	638	349	631	816	500	
374	523	539	284	27	13	695	
231	641	676	673	859	493	676	
917	105	107	696	316	115	139	
462	692	100	569	937	563	587	
146	902	439	273	906	185	511	
241	387	995	536	283	755	803	
939	958	92	354	865	365	840	
38	977	186	816	507	223	147	
146	913	583	136	517	940	969	
568	464	679	885	588	470	989	
165	990	608	616	612	913	427	
1000	690	955	598	813	452	927	
470	399	169	295	705	110	74	
531	256	859	725	76	855	689	
992	434	890	328	249	849	35	
981	925	195	868	124	917	920	
144	725	445	149	102	493	334	
576	162	708	104	115	117	40	
389	428	751	24	984	403	140	
33	14	810	192	754	864	567	
980	230	485	156	663	909	17	
64	387	147	937	3	119	585	
945	846	154	67	212	655	930	
165	498	960	342	267	440	79	
391	422	909	986	767	270	908	
250	120	936	98	681	861	840	
143	110	379	564	488	409	542	
981	543	556	29	410	793	47	
586	348	101	923	992	101	567	
497	979	863	904	831	657	914	
543	933	89	779	251	25	537	
121	548	551	606	902	20	21	
986	614	517	330	311	622	25	
808	410	563	333	809	406	282	
92	275	814	30	189	425	710	
694	486	480	226	976	906	128	
616	921	681	735	799	792	256	
392	123	846	582	642	291	646	
169	359	760	359	73	687	101	
793	611	250	197	526	764	510	
557	796	512	468	848	396	679	
676	578	968	514	148	510	5	
155	652	964	194	916	882	344	
477	998	372	112	45	203	936	
160	103	866	382	573	772	695	
271	519	443	920	488	226	547	
727	83	861	29	133	173	901	
495	720	304	447	402	833	37	
473	991	553	750	18	388	535	
640	327	783	38	731	349	213	
144	883	74	697	317	641	397	
957	68	803	254	559	290	938	
658	439	296	241	584	9	109	
237	82	839	569	567	356	867	
880	41	223	387	496	683	710	
716	919	302	411	739	470	587	
39	453	224	36	37	601	481	
414	952	466	243	430	52	51	
570	475	422	7	931	204	588	
100	885	850	976	952	845	121	
502	16	846	898	319	161	942	
708	798	967	723	633	248	963	
927	616	240	425	746	254	973	
267	457	82	572	218	240	202	
970	455	889	496	864	883	153	
230	785	117	634	308	997	138	
625	709	669	348	796	226	78	
377	585	996	474	527	714	332	
364	691	334	853	753	400	950	
223	605	343	967	221	476	156	
906	321	692	610	687	448	412	
293	79	890	693	4	649	372	
438	536	162	781	534	136	154	
981	72	972	296	484	938	979	
973	823	313	561	74	498	771	
730	722	886	868	828	488	2	
637	878	706	120	577	776	462	
454	642	263	845	420	895	202	
491	361	490	305	910	742	110	
754	583	879	238	204	503	487	
448	732	192	987	485	15	917	
550	151	853	707	607	583	841	
367	287	975	594	254	162	36	
819	744	912	572	974	727	76	
416	298	585	45	493	201	564	
762	847	242	37	138	401	712	
272	860	271	619	644	31	250	
866	253	996	59	923	198	583	
488	107	359	891	747	659	730	
192	741	319	469	361	812	176	
870	105	997	562	495	629	896	
799	716	9	834	299	706	464	
751	769	337	664	497	255	582	
657	7	895	829	172	912	448	
370	7	683	484	115	304	203	
193	801	972	295	114	702	428	
276	825	480	518	860	96	521	
502	57	630	882	543	793	965	
481	374	167	798	434	694	211	
461	599	451	235	176	435	810	
89	22	936	150	346	623	885	
408	825	26	315	841	214	201	
681	852	200	775	157	768	90	
282	117	367	1000	752	472	601	
672	153	870	887	371	55	183	
419	427	943	805	71	839	414	
353	991	738	752	225	92	248	
660	767	559	415	205	82	176	
942	764	384	683	38	254	528	
508	427	930	405	453	813	27	
832	170	316	356	936	943	705	
157	266	698	543	419	807	920	
622	850	483	898	232	691	579	
53	579	698	879	790	507	617	
199	850	420	479	837	421	619	
151	580	79	34	991	544	928	
528	460	959	994	838	749	385	
