478	807	464	241	931	292	
254	731	994	915	366	266	
52	911	654	852	171	640	
662	143	628	207	984	637	
900	212	517	485	492	53	
256	424	401	152	775	143	
285	895	558	216	301	521	
950	652	120	893	560	173	
59	43	264	71	123	767	
103	13	673	668	5	877	
92	998	262	741	873	444	
799	645	297	891	39	320	
546	294	225	14	314	445	
568	706	188	530	444	338	
764	707	855	866	88	977	
342	16	678	357	886	958	
197	606	15	518	33	261	
434	32	841	60	780	759	
607	396	33	813	871	357	
758	530	636	871	238	508	
902	407	923	176	856	969	
903	69	647	436	197	480	
553	873	791	739	533	800	
239	114	82	862	892	1000	
137	328	45	291	401	921	
295	568	141	738	207	628	
925	839	974	432	334	612	
264	402	393	189	380	586	
659	189	166	496	19	148	
213	372	363	243	946	828	
328	765	446	497	760	397	
278	334	659	92	631	637	
390	867	210	742	45	729	
268	687	499	934	693	942	
121	74	744	935	840	935	
892	301	813	710	208	257	
947	255	720	518	526	668	
982	537	690	869	342	364	
80	776	544	22	630	754	
267	657	81	815	196	970	
917	800	392	544	276	929	
657	715	129	993	592	597	
379	337	395	264	349	207	
579	622	468	719	810	621	
219	294	39	267	974	241	
231	529	599	313	817	213	
204	858	994	936	390	739	
476	540	272	558	91	384	
472	913	888	242	210	884	
982	620	930	493	862	420	
398	213	759	828	662	634	
156	110	155	972	111	842	
522	673	9	168	174	343	
331	484	261	229	203	910	
711	677	607	161	820	444	
914	930	140	417	466	84	
252	62	601	865	301	860	
744	941	542	718	886	978	
29	494	992	386	652	810	
332	479	246	106	795	759	
832	719	270	422	549	541	
161	73	463	865	224	202	
510	551	965	260	456	68	
807	168	665	663	721	990	
252	868	94	819	149	487	
230	781	440	510	40	634	
794	768	438	189	98	622	
988	805	411	596	634	712	
163	133	474	714	742	825	
588	708	832	258	814	95	
438	413	259	676	580	698	
67	947	177	584	552	402	
239	478	208	888	486	489	
566	469	396	676	882	353	
738	668	813	562	169	362	
121	575	584	562	291	792	
675	103	739	777	359	554	
97	254	944	437	230	491	
108	235	421	425	551	694	
957	208	414	808	577	722	
704	771	431	368	574	701	
928	399	957	155	507	440	
338	250	192	552	538	906	
626	510	501	798	70	412	
93	382	838	332	648	600	
452	477	53	797	512	503	
715	72	540	555	658	920	
385	556	202	588	597	219	
969	441	688	885	286	340	
830	332	816	519	53	537	
517	599	40	767	841	312	
997	145	187	418	290	501	
32	652	783	930	667	390	
901	357	39	133	301	600	
548	217	580	219	352	932	
401	728	757	998	833	478	
126	256	895	529	981	160	
197	690	333	404	173	626	
479	97	385	621	188	121	
694	380	553	248	864	70	
617	673	70	938	48	308	
594	548	935	418	667	133	
643	291	949	737	228	732	
621	990	26	577	765	214	
594	899	309	284	161	984	
877	246	523	299	623	962	
170	560	125	140	436	896	
249	387	487	728	514	801	
335	851	149	981	767	496	
69	32	852	944	546	35	
652	318	136	768	217	428	
743	180	562	274	516	951	
573	402	296	82	255	587	
962	36	914	298	263	862	
835	964	221	462	290	341	
142	198	698	872	508	198	
71	672	716	556	302	38	
688	73	416	712	480	995	
207	53	716	242	473	869	
317	158	837	512	485	98	
905	213	84	450	698	816	
150	873	522	396	624	957	
922	985	726	456	154	435	
806	940	290	132	324	515	
188	724	382	630	361	62	
489	495	334	397	725	422	
984	66	635	461	215	593	
603	753	378	490	454	6	
758	200	215	379	340	49	
523	201	297	70	744	870	
58	336	568	477	502	397	
416	516	981	497	989	80	
679	383	514	248	501	38	
536	826	534	319	564	551	
994	871	499	720	334	306	
237	416	58	374	464	481	
414	621	670	465	164	61	
453	116	258	378	622	696	
190	553	453	423	831	560	
746	939	340	903	687	126	
434	546	481	921	984	44	
922	481	421	610	224	175	
356	776	763	207	534	330	
225	591	125	618	971	355	
189	229	953	518	891	322	
566	324	208	7	737	565	
926	179	178	947	388	581	
416	441	342	369	211	878	
292	105	835	908	197	588	
504	197	267	908	179	34	
9	598	959	797	231	524	
491	488	665	76	747	447	
312	318	135	353	184	620	
512	130	847	228	64	121	
692	927	414	558	253	174	
509	709	570	598	806	252	
264	150	252	636	252	416	
653	35	623	530	384	385	
119	520	850	506	321	594	
636	188	376	314	793	376	
178	200	880	263	41	604	
470	169	439	37	598	101	
77	351	457	267	688	630	
524	442	617	81	383	625	
94	25	813	229	668	543	
281	715	49	898	806	733	
238	959	964	815	199	602	
40	224	620	445	826	654	
50	65	331	920	701	442	
864	324	575	356	642	607	
728	271	678	301	710	105	
282	661	960	723	807	235	
417	231	550	230	144	437	
894	470	870	255	942	671	
30	668	951	856	430	992	
740	624	494	311	41	950	
694	444	439	253	527	89	
880	787	290	667	18	588	
365	397	87	705	622	397	
245	809	232	34	974	227	
133	886	489	961	561	82	
949	36	529	667	428	170	
36	907	543	619	34	31	
515	784	894	516	821	249	
749	80	52	771	760	641	
14	802	762	374	685	947	
339	9	310	855	651	186	
164	634	166	814	422	925	
282	361	998	295	413	255	
500	600	689	840	240	279	
95	273	674	777	473	727	
357	710	158	288	667	588	
346	477	125	434	955	196	
50	99	164	624	69	498	
534	249	103	747	438	373	
658	259	839	357	1	495	
569	482	362	377	47	110	
665	483	277	47	820	27	
687	329	74	947	769	621	
797	624	876	468	498	887	
923	516	182	765	659	857	
349	541	516	493	590	292	
64	985	956	516	564	250	
580	564	303	351	487	517	
742	105	673	84	361	88	
752	672	719	902	850	877	
586	251	732	563	163	148	
514	246	904	131	694	419	
876	264	993	884	326	337	
908	56	930	894	544	625	
241	219	840	684	907	210	
12	865	811	708	722	100	
358	113	946	112	684	591	
341	368	740	470	525	512	
695	539	663	914	419	815	
932	519	632	785	732	144	
139	163	364	327	589	822	
888	477	183	808	323	437	
265	317	942	691	914	619	
665	518	889	112	991	635	
413	976	540	76	51	705	
111	663	77	801	422	167	
467	977	303	653	21	165	
925	200	615	144	112	256	
573	723	219	331	892	375	
771	629	532	727	779	622	
435	685	499	128	31	613	
511	157	804	64	164	222	
280	44	532	749	15	794	
984	266	924	663	299	48	
405	474	235	209	114	850	
305	981	752	516	81	318	
921	179	418	730	485	603	
305	71	956	998	94	67	
237	947	869	124	933	829	
857	271	592	291	126	248	
607	272	441	903	710	565	
212	917	957	62	793	435	
442	461	380	878	295	407	
8	961	841	653	683	279	
347	636	660	268	209	559	
767	391	275	431	283	616	
607	262	189	711	601	551	
499	615	295	263	597	322	
510	315	39	845	952	423	
590	99	788	853	590	421	
939	86	589	834	624	544	
879	879	263	186	705	224	
497	271	292	860	102	740	
387	776	128	678	118	884	
333	831	23	183	308	841	
204	739	835	352	256	489	
188	223	417	666	663	903	
715	178	826	346	220	650	
654	851	749	124	636	634	
545	155	375	658	622	323	
123	527	860	903	441	601	
830	9	887	394	953	180	
780	872	551	554	615	403	
715	65	772	919	866	2	
566	779	641	51	782	493	
298	759	896	353	738	854	
321	289	527	670	178	493	
547	820	925	325	861	690	
869	64	909	670	958	158	
263	102	812	190	369	923	
2	625	905	398	24	270	
889	541	111	688	507	293	
102	398	80	472	735	687	
150	305	41	665	528	940	
488	115	672	958	534	516	
675	635	516	5	716	735	
23	797	328	40	814	49	
621	484	597	92	711	903	
170	998	458	533	619	822	
307	875	303	587	961	770	
153	521	171	205	813	911	
199	223	686	589	654	378	
351	922	639	998	291	776	
801	87	259	267	835	132	
447	489	253	85	393	598	
481	605	611	309	775	719	
864	613	515	330	941	166	
780	632	757	204	692	183	
358	899	241	828	623	261	
55	394	653	193	920	744	
728	950	757	85	723	228	
561	298	271	938	6	83	
580	18	794	567	559	579	
53	85	160	61	211	794	
186	82	632	505	224	914	
157	211	278	272	517	780	
64	577	162	315	49	60	
376	790	577	742	213	883	
703	400	583	631	904	161	
230	683	271	444	822	899	
58	604	153	406	851	147	
311	833	449	13	895	136	
945	146	604	644	166	990	
923	52	504	134	500	186	
178	752	512	739	589	875	
857	109	933	313	851	832	
780	393	461	662	263	628	
593	736	785	634	402	349	
627	504	682	935	813	272	
885	163	574	70	104	733	
209	656	473	430	117	3	
476	809	425	134	59	375	
918	566	348	852	320	251	
80	222	138	588	412	794	
973	958	987	34	750	539	
268	868	432	798	575	116	
372	283	659	118	532	579	
889	212	145	362	500	622	
524	559	314	809	93	652	
853	352	173	693	810	63	
785	909	676	893	169	151	
143	23	401	20	846	370	
732	327	976	76	755	294	
863	638	103	160	448	73	
535	858	766	279	657	695	
285	184	725	499	557	410	
834	276	702	717	218	861	
279	692	308	107	293	229	
624	665	77	299	722	472	
998	560	12	518	856	543	
26	704	420	662	860	403	
578	501	475	573	651	775	
414	252	687	262	508	964	
150	401	513	61	565	196	
623	291	603	105	346	483	
624	308	947	1000	706	954	
639	443	81	742	131	622	
288	716	186	531	269	75	
924	876	248	591	81	319	
369	567	767	243	168	439	
508	214	828	390	987	470	
609	175	648	295	697	647	
379	30	747	670	148	725	
498	400	351	112	56	231	
789	637	626	821	526	906	
98	226	34	107	358	3	
525	684	10	590	878	474	
731	916	72	46	809	838	
172	910	717	842	809	787	
123	598	432	591	336	726	
767	56	519	37	119	478	
229	984	814	326	659	579	
712	721	904	643	704	680	
349	974	947	812	486	417	
418	629	773	554	514	372	
58	421	119	178	192	269	
680	764	894	159	347	3	
840	640	734	372	491	821	
897	216	99	980	876	444	
192	612	303	278	335	913	
805	832	542	576	829	119	
71	335	649	857	33	152	
843	725	655	616	450	968	
948	169	150	487	852	183	
139	801	219	214	700	245	
429	201	592	416	741	806	
101	159	272	84	564	271	
712	320	694	259	988	453	
504	933	965	148	949	229	
65	954	338	74	891	180	
352	936	457	306	796	954	
741	366	625	721	796	262	
452	702	294	192	111	676	
126	501	177	803	159	545	
526	433	690	532	504	677	
424	871	674	195	853	107	
962	750	455	888	250	954	
498	427	698	207	720	424	
389	427	689	70	20	423	
890	940	145	735	707	866	
85	8	704	84	601	656	
836	225	500	933	624	587	
381	396	456	489	894	702	
72	959	473	427	194	238	
373	671	542	412	555	757	
832	217	634	23	983	25	
970	138	507	886	643	634	
820	775	95	750	900	20	
647	458	119	200	900	75	
5	522	697	220	673	966	
802	293	513	29	670	903	
39	768	162	89	543	578	
241	41	284	603	685	504	
854	453	793	836	480	834	
968	143	75	925	725	373	
807	592	616	166	572	612	
131	572	510	885	339	284	
522	999	562	731	496	660	
834	372	90	697	48	375	
419	10	885	699	458	264	
488	265	139	235	720	459	
444	33	607	28	703	540	
779	68	407	530	58	726	
869	677	390	496	61	934	
621	663	317	361	849	477	
870	487	942	178	111	188	
78	719	263	220	612	485	
282	262	58	576	124	74	
268	271	447	584	904	93	
498	978	61	291	173	403	
503	127	371	32	410	193	
147	969	538	923	46	453	
459	723	248	472	912	201	
667	979	416	231	132	387	
501	291	157	974	929	595	
882	460	277	286	494	677	
862	448	914	836	794	576	
753	257	354	436	661	929	
268	265	613	354	360	330	
936	670	1000	445	768	976	
178	166	997	525	544	858	
252	756	413	950	952	723	
141	845	720	977	929	889	
493	328	425	704	408	563	
621	610	600	488	517	137	
263	999	152	431	666	736	
551	515	473	402	865	446	
45	395	985	98	773	423	
921	781	167	302	503	308	
827	641	928	465	317	341	
668	416	630	6	484	699	
861	12	882	747	862	791	
950	894	873	563	249	192	
3	945	273	563	84	980	
654	798	338	782	494	348	
599	308	924	666	687	554	
576	84	854	760	337	831	
441	699	447	340	64	887	
944	334	626	908	474	736	
807	553	884	811	361	624	
829	683	366	734	902	197	
251	794	180	650	354	655	
973	889	179	469	886	665	
194	569	654	644	761	347	
431	280	21	929	122	726	
806	739	630	789	906	945	
19	220	184	527	52	990	
797	973	591	897	4	129	
161	647	15	48	317	473	
78	291	560	739	315	485	
708	938	901	621	746	183	
386	592	350	331	869	406	
918	751	242	759	149	960	
563	704	498	296	887	63	
681	195	127	394	513	373	
175	660	146	157	783	723	
655	309	213	753	621	382	
6	239	852	585	465	41	
966	769	270	208	45	219	
688	227	84	583	931	505	
906	440	497	553	911	503	
934	929	965	364	36	41	
394	86	277	866	502	261	
268	774	101	45	520	279	
321	684	411	718	973	522	
566	913	930	993	333	110	
731	968	510	858	339	755	
427	200	618	695	62	675	
250	490	650	952	466	435	
453	672	342	596	801	628	
41	227	413	140	101	66	
681	699	445	883	309	500	
988	559	128	10	918	70	
525	20	392	572	723	844	
620	992	948	738	989	742	
917	976	157	185	788	421	
680	568	957	512	101	570	
224	406	282	664	102	74	
996	32	4	362	51	418	
623	849	597	45	960	63	
730	326	317	134	974	16	
996	91	947	370	981	263	
890	866	976	910	458	655	
899	250	376	857	891	957	
390	340	853	867	647	247	
30	728	480	625	49	295	
491	841	329	66	144	831	
683	362	344	51	129	737	
483	293	696	221	639	431	
167	86	884	423	724	52	
560	519	157	162	709	907	
701	416	558	842	216	901	
341	520	665	777	325	174	
20	193	185	547	50	44	
677	609	197	175	896	221	
143	505	397	353	662	981	
331	429	84	580	906	995	
691	7	472	627	831	685	
272	809	125	363	34	760	
162	524	261	904	162	654	
602	749	928	975	599	145	
104	315	731	174	479	941	
339	280	712	127	23	828	
357	271	224	345	809	581	
373	287	518	242	567	158	
932	972	907	299	924	252	
255	551	50	1000	62	356	
342	476	900	796	78	79	
10	141	596	4	868	179	
693	146	653	592	512	399	
500	82	375	480	544	965	
525	290	106	283	963	55	
628	612	749	844	517	56	
365	639	184	685	272	798	
260	646	907	351	242	781	
290	791	521	16	359	249	
178	11	984	698	877	307	
580	597	503	165	578	856	
640	776	220	212	889	366	
126	880	88	562	329	986	
779	219	485	14	472	2	
909	257	856	825	95	820	
170	46	133	8	440	583	
188	408	190	107	353	374	
582	597	27	79	90	758	
680	764	878	819	133	915	
370	354	964	778	493	395	
218	516	680	121	359	12	
751	21	691	508	595	314	
328	381	153	582	374	386	
543	663	829	742	959	951	
659	881	78	11	387	387	
105	418	757	47	269	748	
856	840	747	368	29	370	
913	827	153	562	986	491	
472	695	553	48	177	959	
996	893	525	996	227	527	
883	64	382	525	265	326	
397	467	506	741	268	390	
603	119	686	486	72	747	
243	707	998	449	987	442	
16	412	66	575	58	917	
844	32	502	819	352	616	
732	258	137	21	42	872	
550	154	557	516	358	197	
1	168	718	278	78	315	
407	556	356	5	409	774	
700	855	522	166	648	399	
886	658	926	894	19	291	
998	115	654	332	967	715	
940	609	484	606	968	729	
85	118	206	976	423	9	
74	666	611	238	587	326	
742	729	149	350	766	262	
904	375	211	116	73	476	
80	983	942	852	428	715	
450	461	600	630	823	349	
400	475	425	687	283	500	
1000	703	659	344	325	53	
300	775	489	231	968	512	
124	673	318	195	33	268	
440	709	333	664	518	351	
972	765	477	992	971	778	
1000	927	143	534	694	483	
310	253	696	428	336	800	
694	703	294	108	154	304	
534	151	148	688	867	818	
342	211	783	545	595	50	
943	379	555	126	520	784	
295	351	424	702	911	821	
713	866	816	207	897	674	
195	326	480	265	518	367	
427	393	712	167	669	729	
389	761	298	406	29	817	
758	61	246	477	561	574	
675	95	521	895	396	753	
409	706	496	440	352	907	
562	875	900	177	678	778	
770	298	977	327	195	919	
611	772	806	104	17	711	
24	486	169	669	67	629	
951	938	252	707	868	167	
972	685	657	235	622	359	
880	295	513	634	89	806	
994	969	12	451	587	914	
918	765	355	382	667	326	
746	609	261	878	882	606	
307	482	27	485	697	78	
873	267	503	665	913	128	
850	321	119	909	947	400	
73	789	873	129	684	128	
507	247	831	96	940	651	
862	902	84	296	226	91	
146	735	939	879	741	733	
706	546	953	658	716	16	
13	844	732	368	353	288	
264	499	734	229	150	735	
230	869	698	659	909	159	
548	801	179	219	946	111	
182	804	995	761	435	646	
922	944	972	786	284	606	
210	908	650	633	91	515	
507	138	339	703	526	268	
988	183	247	888	437	802	
562	628	599	316	337	633	
391	486	453	100	821	948	
236	254	187	225	283	266	
195	1000	565	107	161	519	
549	484	510	231	102	440	
937	303	322	711	139	738	
275	629	771	24	912	449	
323	986	471	370	457	285	
239	566	606	817	792	843	
569	625	837	800	451	234	
632	132	957	481	644	248	
249	112	220	838	771	182	
330	871	97	800	179	222	
426	736	416	509	191	253	
940	133	418	586	752	91	
453	726	429	18	229	829	
499	134	570	917	478	467	
719	476	385	38	671	373	
814	518	923	829	910	475	
568	887	170	305	878	649	
964	788	203	160	467	803	
34	40	451	85	203	917	
535	514	866	979	216	346	
511	120	436	784	771	406	
935	430	224	76	851	481	
716	89	138	777	512	858	
614	514	668	397	727	619	
286	740	3	394	905	215	
506	294	326	634	402	764	
599	667	205	543	997	366	
363	298	181	961	844	415	
464	367	425	493	645	599	
668	623	254	731	879	714	
794	39	567	903	665	839	
328	91	269	656	127	356	
715	453	186	648	113	620	
49	609	674	886	397	750	
670	905	764	310	221	850	
284	572	799	794	600	511	
75	429	7	743	510	343	
347	180	682	831	62	410	
790	471	383	208	398	515	
415	898	140	745	756	968	
636	246	580	647	846	970	
140	610	500	461	73	62	
188	910	585	645	783	922	
895	243	150	593	82	105	
408	87	754	650	291	712	
514	725	551	185	401	472	
27	930	789	839	674	919	
279	142	306	469	381	204	
970	50	735	930	366	970	
519	561	923	745	231	272	
18	594	16	579	653	928	
746	22	194	281	43	604	
55	778	376	757	949	84	
180	921	341	360	836	573	
845	265	371	47	515	596	
40	704	862	789	222	936	
470	335	77	596	300	558	
215	587	681	205	333	91	
152	277	771	204	828	591	
232	185	248	116	805	399	
258	334	245	457	91	928	
991	747	892	156	853	821	
280	243	182	229	58	521	
825	304	628	778	706	918	
848	698	851	498	262	262	
828	958	241	855	403	175	
766	761	165	809	422	944	
267	453	482	648	722	333	
717	760	646	713	830	728	
127	407	911	136	137	241	
625	56	193	514	840	374	
359	109	504	639	242	42	
989	273	238	984	918	342	
210	845	368	904	139	201	
984	294	948	950	112	370	
619	61	456	162	733	92	
906	389	598	153	751	478	
405	1	394	765	371	885	
809	978	207	172	981	741	
90	726	812	780	768	482	
771	943	658	49	408	825	
426	685	988	140	265	288	
722	798	285	194	11	411	
837	968	924	715	819	928	
52	896	501	988	725	695	
117	553	113	150	479	6	
697	613	169	922	408	221	
441	547	101	280	659	792	
385	402	818	330	424	937	
677	83	434	48	71	302	
632	548	11	805	328	999	
650	12	569	369	428	527	
287	596	736	440	536	510	
656	391	284	192	551	564	
275	802	879	714	207	530	
54	403	569	377	320	150	
730	916	827	261	68	813	
997	318	337	238	633	72	
579	290	627	720	683	352	
522	288	773	590	749	410	
225	805	265	521	927	897	
799	9	886	373	752	980	
924	819	917	939	368	388	
241	896	202	374	309	307	
985	505	829	22	703	424	
226	336	877	922	189	502	
139	363	799	510	474	854	
893	644	879	376	166	998	
925	89	973	519	480	840	
127	223	147	56	250	413	
40	538	290	638	245	166	
929	631	170	11	537	721	
758	851	966	520	572	842	
742	925	465	782	611	463	
127	621	833	15	565	55	
685	756	588	456	907	491	
386	478	654	956	664	741	
220	844	300	213	493	802	
610	283	311	734	850	512	
607	779	964	620	646	723	
804	340	253	571	549	947	
494	565	156	626	117	533	
42	703	773	603	703	880	
81	601	511	517	449	494	
689	990	201	675	969	840	
176	616	706	914	961	368	
453	594	189	531	185	593	
730	656	50	917	168	481	
615	438	930	342	639	231	
71	19	167	377	285	855	
709	232	732	310	273	748	
221	706	264	297	25	416	
30	446	805	771	351	84	
514	629	255	282	491	818	
211	452	619	664	940	706	
521	823	146	8	975	481	
600	543	397	989	670	652	
282	557	142	164	686	564	
125	725	345	141	392	337	
118	503	274	939	66	619	
917	719	74	853	325	103	
515	851	420	92	215	573	
868	202	755	288	653	577	
740	546	326	716	758	286	
948	71	550	555	859	377	
38	974	267	258	315	34	
851	112	855	369	826	121	
690	229	577	273	580	165	
791	400	263	442	710	591	
985	545	881	942	715	492	
773	485	236	779	669	895	
915	682	112	58	500	615	
840	743	95	869	832	345	
583	255	841	408	598	991	
396	858	81	553	91	51	
156	858	410	517	318	568	
455	441	281	252	84	982	
592	285	344	172	322	789	
647	589	619	126	160	452	
259	531	558	939	409	923	
282	44	573	408	464	912	
610	873	253	588	328	221	
588	373	164	90	362	366	
418	325	64	732	593	499	
219	508	35	83	175	489	
144	666	85	52	628	827	
637	406	479	466	213	786	
991	492	929	625	967	956	
830	270	242	913	787	467	
180	333	240	62	741	269	
752	524	341	741	361	268	
712	578	466	439	624	200	
199	633	893	265	581	667	
409	939	348	243	214	552	
847	989	334	525	369	248	
513	262	650	966	409	660	
749	765	698	910	202	548	
673	827	96	206	669	499	
216	31	204	972	548	723	
459	949	475	295	378	836	
313	208	921	77	106	922	
470	337	352	99	424	873	
74	225	850	163	37	101	
774	147	814	614	600	487	
589	777	607	949	627	240	
357	798	56	874	730	678	
425	614	5	160	629	313	
202	423	130	106	35	315	
992	200	961	961	506	78	
622	484	161	264	922	164	
900	947	169	226	369	256	
378	226	305	344	432	802	
310	592	419	515	260	779	
715	638	291	570	304	391	
343	598	489	259	570	320	
263	758	190	513	531	851	
137	29	28	275	40	48	
376	770	979	517	950	624	
760	680	700	528	955	121	
432	88	970	294	987	173	
294	894	676	475	332	33	
571	560	929	1000	323	769	
585	929	536	185	50	320	
524	214	36	417	865	763	
286	566	22	850	151	20	
788	493	817	887	188	251	
897	739	404	649	685	52	
427	982	535	549	391	299	
436	472	863	861	489	498	
833	126	854	849	193	346	
975	468	154	929	657	462	
624	295	479	338	248	363	
315	280	928	400	789	525	
513	21	278	111	544	901	
853	850	285	632	483	892	
884	223	640	181	797	394	
821	910	425	232	110	863	
695	871	71	881	328	675	
483	177	837	615	147	658	
