433	586	749	417	343
953	485	945	801	170
527	861	808	182	206
33	749	533	445	995
445	762	177	925	164
582	32	485	765	128
20	446	921	478	258
763	745	767	242	758
994	562	506	218	630
395	120	915	971	489
622	186	293	946	705
866	965	326	239	736
687	265	765	114	992
191	206	800	167	540
824	500	314	195	33
454	497	376	167	637
934	678	890	608	935
323	322	182	943	807
862	820	314	429	998
818	177	554	86	497
614	790	229	611	576
978	504	147	922	526
978	639	955	606	688
717	447	353	684	655
659	239	226	472	886
640	993	182	17	814
820	837	783	559	356
796	112	888	538	390
323	236	767	493	611
10	747	180	397	591
756	152	268	506	389
76	91	174	573	514
128	145	860	223	521
621	311	903	133	379
911	735	524	318	829
901	163	80	726	236
582	161	491	436	892
670	43	339	768	92
638	265	34	720	653
685	523	987	786	821
82	835	642	262	104
994	870	889	237	706
539	602	95	382	408
862	621	101	775	465
726	379	981	13	730
367	865	477	263	382
409	852	567	399	185
611	955	501	598	113
758	200	356	678	56
22	731	675	764	780
356	923	671	700	440
354	716	454	938	614
562	264	393	442	875
40	305	969	562	985
664	511	536	623	335
738	155	833	613	847
667	826	751	547	806
621	497	108	330	912
222	409	402	444	322
790	595	873	23	324
168	797	339	856	40
834	535	402	697	736
379	64	606	464	989
43	607	48	614	871
429	592	287	398	193
789	256	95	898	963
954	180	811	752	900
29	299	182	227	316
174	699	767	370	799
265	50	168	75	788
677	79	979	194	334
736	881	501	890	608
447	998	794	29	197
226	604	837	12	449
545	248	173	388	967
192	256	664	211	598
554	457	118	856	732
209	934	297	815	215
170	540	618	303	77
49	415	755	420	695
658	444	908	42	848
9	83	965	50	170
223	653	961	444	870
816	676	530	392	835
688	283	376	378	206
821	223	339	406	270
520	39	709	572	697
652	589	386	481	400
550	302	152	177	813
552	361	281	93	607
680	522	15	386	873
360	722	993	608	518
510	222	553	416	737
640	877	23	498	846
94	83	78	614	259
455	820	731	23	701
652	125	579	383	367
401	49	227	741	143
219	142	887	528	239
630	1	296	68	239
238	392	734	780	768
185	115	263	374	879
177	609	937	853	859
650	615	471	432	1000
912	501	178	478	161
56	814	979	517	584
217	825	996	970	436
857	371	239	698	353
720	283	194	79	746
918	217	668	878	392
441	867	382	955	274
3	330	487	991	26
596	753	398	359	892
979	739	37	268	291
707	278	543	782	17
565	193	319	285	312
639	595	776	710	575
960	2	842	581	934
278	905	790	550	827
236	220	39	21	14
995	121	529	287	188
675	117	75	284	473
796	165	106	348	164
885	900	946	994	336
909	498	538	891	950
903	508	492	890	830
939	210	175	389	294
370	275	422	319	782
175	30	255	858	543
376	759	747	644	444
804	569	975	936	872
175	851	344	215	63
412	932	486	32	686
101	177	293	831	841
506	287	190	383	513
845	95	617	131	734
61	192	729	584	382
49	349	687	265	690
136	245	673	112	604
260	427	398	420	502
446	697	420	525	100
72	580	567	201	862
251	861	396	903	723
5	752	962	503	398
519	353	723	420	760
269	114	496	753	983
182	7	500	852	940
35	28	111	583	767
2	179	596	158	844
366	444	427	865	634
725	760	926	321	561
284	755	59	321	841
978	583	189	611	721
751	932	238	530	922
623	255	609	849	570
584	434	513	707	605
211	756	273	888	421
103	341	499	324	397
483	177	181	104	874
989	604	325	968	207
991	873	113	393	817
172	901	975	406	192
133	162	341	374	608
595	249	105	813	415
908	124	284	778	216
235	493	435	946	911
354	495	406	846	643
314	839	749	477	314
697	860	9	960	270
28	762	821	788	878
907	667	324	221	198
511	998	343	930	813
907	289	427	325	324
590	271	598	336	729
27	347	67	238	468
917	474	815	722	980
971	343	523	416	506
727	312	781	282	496
747	29	471	238	67
982	683	175	41	395
608	750	346	789	716
151	251	625	677	763
465	221	613	386	963
711	526	499	322	896
439	269	824	584	771
630	7	681	41	448
185	262	747	224	974
425	351	987	579	321
501	570	889	497	329
636	703	887	742	981
876	890	235	338	248
810	521	259	183	611
922	699	925	599	993
822	194	652	359	224
886	610	423	276	355
477	827	492	944	102
889	581	651	274	993
336	492	735	445	542
279	414	671	589	552
247	489	857	969	193
882	76	992	839	186
838	671	65	247	665
144	604	96	274	566
410	691	461	611	647
33	834	217	735	537
964	150	177	561	154
508	158	65	788	181
518	170	67	549	420
28	275	982	691	698
958	516	85	213	132
825	642	368	180	843
124	888	474	394	844
672	27	857	850	47
810	225	282	283	26
674	858	954	509	782
831	646	422	168	377
268	340	636	450	657
481	148	618	203	889
845	245	439	597	230
604	847	335	680	416
157	62	314	355	328
756	3	324	330	828
732	447	192	208	201
408	4	392	390	62
203	914	736	172	229
508	118	652	314	611
983	617	997	13	361
340	713	678	87	341
2	209	403	661	965
118	791	206	961	310
165	25	363	778	528
675	469	981	350	72
443	78	57	278	115
698	564	605	794	98
942	786	711	110	439
476	358	197	744	910
254	469	622	720	746
864	95	626	143	320
13	641	249	391	986
32	141	190	326	968
788	253	265	878	838
188	637	192	611	487
16	44	288	694	35
61	86	734	557	39
239	394	451	552	403
710	690	319	366	661
203	38	540	366	156
48	661	20	421	803
934	966	431	649	248
313	105	930	695	890
111	928	362	284	646
659	382	170	140	57
835	305	20	331	678
961	750	266	242	894
171	156	577	953	292
749	277	580	134	905
328	827	283	842	422
281	239	193	508	745
183	250	910	450	656
968	550	177	118	872
79	255	836	476	778
73	39	151	703	875
53	228	166	671	910
611	584	269	979	39
127	718	310	362	186
977	968	928	258	495
691	673	348	406	16
883	292	684	224	93
431	277	702	493	918
469	955	443	891	534
406	676	130	529	560
734	406	367	918	457
529	955	566	492	370
221	990	491	215	311
746	829	773	903	179
491	597	725	852	587
123	143	877	425	16
671	893	546	700	659
601	102	947	983	337
377	905	366	973	811
960	444	397	420	141
837	618	942	672	619
114	9	584	677	136
625	584	637	818	748
256	199	814	128	537
417	820	746	547	657
407	567	339	77	326
235	194	13	751	801
849	520	80	138	28
562	196	117	565	85
620	975	648	975	169
556	766	59	852	500
296	579	456	360	21
615	297	76	713	870
766	50	159	949	576
895	581	320	39	916
499	967	718	94	352
275	49	761	725	528
481	928	82	293	173
949	206	593	364	175
798	752	577	576	876
545	850	756	646	715
672	21	183	543	872
968	253	696	822	92
550	575	514	779	133
911	409	103	483	418
747	211	846	188	900
472	291	375	26	118
636	462	640	156	470
619	268	866	133	859
281	517	902	43	179
848	494	791	791	931
382	467	383	415	389
653	89	74	624	273
337	803	846	519	883
190	168	407	204	119
57	451	332	323	521
451	865	324	99	508
362	207	594	3	256
138	290	770	465	78
936	369	443	529	53
164	324	240	100	272
250	702	227	597	294
208	786	217	755	173
24	306	219	27	407
379	919	445	295	41
404	837	822	745	964
148	664	841	257	33
8	311	984	303	820
987	10	29	326	916
237	699	440	343	116
900	453	724	631	566
113	817	633	607	670
841	347	801	935	148
874	191	919	496	242
807	153	696	369	550
348	506	562	261	642
494	567	174	205	139
517	485	685	671	318
554	616	999	446	340
140	997	929	7	241
704	682	992	237	991
303	270	859	279	256
730	861	525	389	545
261	304	238	19	633
558	62	924	376	916
524	74	410	313	968
603	711	69	886	994
241	631	556	712	1
644	585	466	149	765
800	928	865	684	411
966	452	732	78	751
422	10	600	461	855
341	104	673	778	138
462	289	228	596	487
374	300	546	796	19
59	55	696	266	38
770	516	313	956	216
229	428	689	276	935
501	258	166	425	989
649	990	213	402	328
63	22	16	44	494
621	573	135	666	564
330	658	985	851	918
24	676	447	26	214
726	466	443	143	677
63	685	235	145	969
46	351	845	595	169
799	362	959	136	110
941	108	507	852	793
235	842	725	850	790
349	77	861	8	35
224	319	550	294	805
767	575	599	979	780
295	800	187	239	398
282	233	418	167	654
205	680	168	81	455
952	305	257	465	372
830	53	546	563	562
253	188	271	866	634
809	634	595	786	325
308	275	812	769	654
556	91	185	668	37
576	128	311	53	313
121	252	229	586	462
882	776	371	747	946
844	667	113	782	901
71	235	269	587	426
228	849	183	629	562
12	281	96	960	795
392	111	489	88	220
968	13	540	961	9
56	459	823	905	551
763	81	165	646	141
720	517	777	372	987
355	902	893	40	323
343	77	73	664	376
618	150	896	75	347
172	996	325	140	814
349	287	69	14	271
638	938	254	240	587
252	182	163	66	655
261	156	47	183	395
331	204	398	290	257
251	259	519	619	235
537	383	619	188	598
654	113	211	649	425
399	757	293	268	479
213	133	33	865	757
73	428	893	462	661
718	912	540	688	457
39	419	140	483	858
540	563	41	242	11
109	210	561	863	112
888	293	130	374	8
562	469	486	134	515
673	190	104	136	339
777	109	305	817	420
787	995	46	631	564
290	525	301	308	665
717	431	710	23	439
185	606	868	852	640
46	881	54	911	395
607	668	337	695	183
217	914	772	964	471
279	303	432	239	443
91	665	621	730	481
290	835	33	220	895
452	485	741	918	641
395	8	615	546	370
962	533	354	997	634
901	624	340	403	954
434	637	739	711	934
638	416	975	532	931
110	303	451	274	910
636	690	791	669	354
376	665	58	701	291
946	209	143	753	623
968	228	770	347	821
210	881	264	45	803
787	222	680	991	530
57	592	601	73	951
969	279	789	700	60
72	730	531	876	286
982	289	56	172	193
987	201	171	587	981
887	786	946	709	472
938	183	595	695	617
640	793	846	153	980
555	266	550	307	547
826	112	260	259	78
390	68	504	611	297
243	314	222	813	373
248	278	311	383	498
622	661	4	350	462
81	942	980	699	634
119	509	271	779	376
854	173	372	934	825
322	790	465	498	817
517	517	12	645	3
581	956	552	642	677
888	177	962	898	328
996	573	87	654	386
619	786	263	942	452
954	256	762	649	977
192	167	203	696	861
603	509	685	290	903
70	346	479	769	521
840	241	717	771	580
39	761	590	116	89
326	176	583	44	549
305	360	956	327	657
402	259	742	840	131
663	674	180	348	840
37	303	796	919	317
344	703	18	221	315
154	160	798	470	443
195	302	393	486	315
356	118	569	12	318
571	733	902	355	474
949	805	729	634	751
4	22	148	564	642
869	341	317	311	918
443	627	220	373	808
819	643	265	271	632
387	989	530	216	397
229	251	390	134	848
260	146	583	360	878
324	419	59	583	375
567	810	182	90	102
50	253	290	272	295
495	467	426	23	993
74	174	497	377	288
794	922	921	911	270
6	576	398	865	995
931	309	717	836	121
496	865	738	129	922
155	265	602	113	780
547	439	880	199	38
171	485	640	222	15
76	808	929	990	30
686	561	274	851	798
575	557	724	886	859
710	565	299	802	281
224	374	777	45	453
62	937	450	547	929
126	987	947	770	577
286	880	72	253	859
710	206	751	740	307
743	371	398	569	128
952	646	898	928	943
423	353	775	540	425
308	393	987	372	164
852	662	279	590	963
681	115	178	512	701
307	990	116	619	733
448	178	821	479	530
815	908	671	816	285
835	950	228	313	466
379	270	234	930	733
577	756	805	964	934
389	130	820	345	39
576	38	424	441	58
391	25	541	288	496
522	102	346	938	916
327	341	230	839	431
328	336	308	954	527
932	388	764	114	245
446	854	29	104	417
798	862	189	556	404
60	517	931	586	971
594	528	346	107	481
499	724	813	212	249
779	7	826	553	379
854	153	913	2	953
486	141	279	729	172
277	72	365	494	962
279	511	51	688	64
732	567	409	134	19
734	967	649	724	415
57	815	554	903	647
199	957	207	535	860
193	992	646	512	617
282	66	283	32	490
671	8	584	977	226
199	871	392	766	780
974	427	157	677	887
130	393	79	382	388
715	994	458	694	780
596	279	598	921	568
215	358	148	493	686
543	168	835	76	401
740	261	750	926	980
901	650	509	869	687
897	491	208	25	442
931	148	3	30	50
127	7	846	965	112
800	341	504	39	448
805	668	222	43	786
30	805	486	266	425
254	331	455	289	234
122	577	986	738	211
173	263	246	699	933
516	441	119	60	691
79	544	942	617	141
957	823	990	437	14
820	287	785	843	830
190	129	959	869	350
910	45	66	66	745
517	549	983	34	558
371	14	587	778	37
66	786	86	592	356
467	294	704	110	382
426	719	159	267	861
748	436	655	742	570
434	516	618	112	554
491	347	412	649	387
605	482	522	495	204
922	547	789	693	643
935	949	126	217	260
198	106	17	790	77
552	557	676	169	646
948	644	288	646	467
114	890	678	227	238
226	13	833	295	594
501	366	402	169	149
794	698	347	974	309
831	788	71	891	451
659	302	952	299	516
971	381	539	614	235
907	432	616	613	695
797	994	489	380	689
825	491	205	817	529
779	193	781	591	403
409	106	332	687	716
343	122	392	551	842
513	31	375	563	478
839	232	579	172	773
607	593	660	497	758
517	879	815	771	851
882	891	97	208	218
697	439	719	760	3
42	574	319	828	641
944	887	584	857	172
40	4	416	138	619
513	97	989	299	588
612	319	229	301	602
734	54	890	437	979
828	738	679	680	906
392	939	980	211	129
378	389	24	280	808
421	365	297	1	39
822	380	776	876	619
177	750	64	89	941
376	614	353	443	659
706	553	26	299	171
318	202	96	524	214
443	437	687	876	806
521	60	763	190	15
761	324	440	168	483
94	44	396	837	981
419	36	848	129	865
322	90	175	139	691
226	165	374	375	130
432	879	164	1000	830
871	35	642	978	8
747	930	416	893	533
48	764	967	842	789
140	486	47	730	603
368	804	169	880	697
315	120	670	182	929
520	118	420	563	594
794	537	608	538	329
269	293	628	965	230
107	205	845	191	480
575	108	832	618	58
305	303	397	786	749
507	752	380	735	848
992	962	774	327	829
85	739	942	374	360
579	229	949	987	278
25	547	591	913	762
728	134	135	695	132
879	938	330	705	547
953	703	731	626	225
853	100	149	479	279
982	803	746	871	53
466	641	61	357	224
617	741	132	667	189
170	396	423	785	528
894	858	647	526	717
682	25	715	250	946
437	671	806	969	697
811	223	901	737	13
29	363	666	176	957
929	905	28	495	786
891	243	27	612	936
458	270	682	502	86
893	417	195	170	309
327	172	252	784	368
488	11	94	239	237
368	145	816	705	414
302	579	34	749	831
225	739	286	443	458
927	489	208	810	56
888	583	930	662	639
688	787	590	31	314
588	854	99	224	313
963	33	510	507	517
166	38	369	69	992
334	907	370	135	123
713	955	844	451	149
513	394	706	829	256
955	336	865	762	548
237	87	73	498	558
877	775	240	49	324
646	245	901	560	221
900	417	992	414	990
590	844	820	518	287
414	261	913	704	507
674	456	780	194	449
239	459	71	137	544
859	83	414	30	766
262	448	795	412	496
171	155	562	674	905
600	447	369	679	47
868	96	847	14	403
452	102	787	848	475
488	296	209	156	543
259	389	98	912	900
153	258	624	211	265
391	545	457	823	708
354	691	811	370	838
938	195	330	598	671
167	10	837	240	682
31	683	770	284	149
683	63	903	949	597
577	869	887	361	266
146	87	790	346	654
250	905	689	376	984
701	311	150	780	454
113	391	457	513	566
86	520	484	112	230
359	454	507	457	216
94	928	529	578	448
811	85	827	972	642
167	375	16	514	83
416	252	607	273	928
334	263	661	76	403
533	695	454	272	169
908	25	758	662	864
721	603	82	170	569
41	524	486	421	488
835	101	661	9	530
557	412	2	328	154
414	218	118	377	191
785	834	899	841	784
277	237	350	461	882
803	887	491	412	108
358	611	547	373	27
749	792	389	314	558
915	766	103	19	569
156	869	441	854	42
146	952	758	42	277
725	144	501	95	420
706	802	962	872	239
345	643	88	581	288
921	822	960	526	673
816	702	564	609	829
87	189	586	53	50
775	877	971	388	43
860	853	267	526	1
163	194	244	96	953
271	845	142	264	762
307	63	647	369	624
309	636	432	727	479
723	72	457	117	37
722	849	278	581	558
662	824	177	621	574
405	229	973	529	136
370	466	481	921	615
528	477	250	222	228
50	939	110	549	956
268	33	678	567	888
548	698	304	477	873
477	356	924	737	881
182	3	438	599	126
785	741	316	529	635
904	807	663	817	777
74	791	896	969	723
617	730	811	814	367
803	371	97	131	572
635	389	71	87	744
850	542	391	955	643
527	795	507	431	791
158	359	996	417	363
893	149	736	807	636
525	487	799	392	87
331	25	340	194	678
408	493	858	742	259
558	954	853	638	356
910	172	46	271	851
970	472	145	37	322
966	585	989	307	154
309	904	738	876	544
746	912	366	24	861
914	644	738	478	445
614	747	464	303	406
85	75	732	688	425
50	157	655	329	840
691	684	102	100	407
786	575	724	656	636
56	526	86	480	53
620	645	506	296	255
761	927	598	332	658
273	535	936	80	474
590	97	886	481	582
111	641	421	203	742
333	458	348	891	782
894	458	285	69	567
656	778	603	108	866
397	569	403	309	38
804	910	106	736	718
73	999	648	163	53
664	208	413	386	778
356	698	290	820	971
1000	528	813	973	879
345	44	461	279	768
982	57	581	2	453
602	807	587	349	584
545	598	35	92	693
561	41	475	727	812
730	742	267	657	937
762	747	92	394	950
974	3	518	896	14
455	824	121	527	947
907	629	514	129	570
676	685	626	643	644
873	466	529	836	710
481	843	494	977	340
714	628	537	877	804
681	762	444	388	684
209	258	969	95	142
961	399	110	41	119
893	641	425	874	657
310	982	459	913	984
24	463	946	299	284
839	179	460	823	520
865	618	319	94	361
321	759	152	3	111
632	534	721	831	548
128	206	519	815	745
928	719	987	526	608
857	752	514	739	289
960	606	432	16	722
687	128	557	663	594
727	649	668	256	847
388	413	857	807	978
500	497	939	672	900
644	814	913	314	863
499	129	228	794	34
904	931	231	589	283
140	681	592	82	137
918	402	579	488	417
807	626	910	826	455
277	874	422	414	542
815	822	761	712	135
201	511	54	941	815
902	105	666	496	873
503	753	331	143	540
157	441	119	24	928
533	176	422	446	86
803	581	876	874	453
246	698	938	875	702
867	289	546	988	9
357	642	676	90	759
210	852	34	943	241
798	552	173	196	854
192	29	8	14	322
835	364	973	636	487
67	83	473	648	875
347	563	149	746	556
605	625	500	870	306
436	196	278	924	728
250	154	885	124	422
644	110	185	37	309
146	221	759	825	686
271	46	282	824	573
940	708	835	349	658
775	60	850	806	198
309	789	297	763	272
501	207	187	310	45
668	992	210	489	232
841	859	295	834	967
125	102	358	176	549
580	972	618	505	899
461	952	34	211	192
769	9	91	276	525
244	488	530	888	143
806	340	445	907	640
192	973	254	679	283
327	360	731	177	139
770	166	331	34	359
354	942	44	414	814
448	322	11	837	35
650	348	371	625	277
827	425	206	813	700
583	834	432	400	669
894	665	957	529	711
930	918	804	82	923
345	497	718	532	524
581	363	794	320	727
346	587	91	75	140
24	979	803	376	966
803	587	548	525	50
529	420	912	267	345
664	137	173	873	374
634	200	478	930	835
133	482	311	662	265
994	46	272	345	745
559	611	384	836	559
856	155	314	109	679
868	581	995	145	157
503	904	600	575	183
852	478	26	112	605
498	872	127	386	230
756	783	704	1000	736
781	288	312	683	849
21	731	650	586	284
861	544	769	198	1000
73	239	966	153	317
919	544	630	154	381
391	381	189	629	365
22	166	227	558	150
91	555	216	799	657
461	158	271	509	581
937	343	358	541	46
710	167	564	332	230
45	526	49	776	372
817	348	543	284	603
932	39	201	675	100
801	672	363	925	524
356	391	466	358	136
233	198	787	214	642
887	835	35	392	838
816	436	612	774	275
208	232	94	30	961
922	174	521	855	197
63	67	888	833	594
246	259	746	898	665
621	584	880	94	845
685	28	703	881	367
578	114	236	773	319
450	235	881	759	682
84	16	482	674	189
832	122	229	26	252
687	648	174	706	465
308	909	589	977	384
843	926	129	37	183
534	269	207	752	786
58	816	391	715	983
792	29	943	894	277
10	999	286	741	578
422	306	609	333	985
164	259	940	651	145
980	12	501	135	320
664	699	191	381	609
491	523	518	161	358
663	854	913	697	405
908	668	715	798	396
884	639	135	20	623
354	456	473	301	934
715	350	579	489	884
850	877	878	73	947
726	477	279	95	251
690	385	170	354	132
420	528	482	307	308
71	790	229	458	648
451	784	323	241	851
252	652	32	960	167
738	685	226	579	847
444	294	500	59	629
272	913	305	143	793
937	731	284	563	255
326	674	137	84	602
674	127	267	602	477
921	434	628	258	146
521	362	303	835	808
994	786	876	952	607
136	994	218	565	935
133	511	68	232	974
212	604	11	703	306
745	743	602	363	935
641	498	75	903	31
690	174	699	699	355
59	34	380	201	442
730	759	632	309	110
6	117	952	617	540
100	466	386	308	802
912	645	841	846	208
494	569	841	908	627
995	27	560	33	289
732	140	380	454	255
445	616	661	531	454
782	276	885	310	908
807	104	364	824	846
650	599	889	238	65
412	20	78	838	425
481	262	289	368	396
152	232	744	123	248
679	863	913	837	305
938	579	212	462	490
447	677	647	867	670
573	534	551	244	712
327	366	480	528	840
390	11	675	749	628
272	974	532	138	242
223	318	691	485	288
711	820	310	406	852
257	263	76	202	248
396	581	550	710	294
712	462	578	961	867
848	671	486	864	550
870	816	711	756	802
862	705	400	626	379
645	946	55	603	893
75	740	992	607	238
527	378	866	597	878
935	921	671	503	140
163	889	207	35	593
759	566	315	491	561
584	463	620	478	950
314	696	558	676	159
197	922	660	487	121
341	476	500	225	282
245	869	603	966	848
226	275	773	821	963
190	29	700	833	832
216	998	257	193	6
597	318	808	893	752
693	842	589	65	840
775	546	994	788	584
374	79	689	174	166
585	342	889	587	852
610	803	175	259	113
858	417	148	320	663
302	114	520	427	717
128	701	462	253	30
204	719	855	739	126
515	253	772	126	596
953	45	516	243	327
688	777	519	658	160
824	583	14	992	932
335	258	267	791	990
671	170	470	710	902
512	90	870	596	105
866	851	437	851	48
631	595	512	717	777
140	522	441	63	398
9	627	597	23	352
22	831	69	307	342
935	724	652	373	54
487	893	982	880	707
408	939	186	323	84
645	147	78	402	760
647	864	333	424	2
660	762	199	913	199
641	41	537	283	691
227	748	197	54	580
666	309	704	450	269
462	443	503	984	913
788	987	16	667	889
187	661	153	166	764
944	163	606	472	936
711	23	517	110	481
603	453	979	25	691
629	525	191	825	105
949	670	419	792	562
107	632	655	675	696
101	767	222	20	110
570	209	208	954	860
663	661	44	99	339
852	787	401	545	307
673	181	75	489	732
979	583	160	520	142
505	323	2	105	180
862	785	55	794	628
404	975	18	278	525
64	977	491	906	88
64	284	875	41	463
641	653	692	873	182
230	855	236	480	923
96	719	635	183	967
541	535	785	173	8
529	132	441	468	341
462	260	715	426	167
495	192	369	748	127
292	551	942	719	145
588	404	907	769	397
988	853	830	363	926
296	770	433	955	258
6	193	768	865	869
595	217	353	624	19
138	207	868	395	624
365	919	833	142	601
755	304	252	912	804
260	964	349	267	327
502	651	102	957	880
681	893	465	108	907
259	870	886	828	891
32	877	27	72	142
928	885	707	206	892
98	245	945	351	785
127	674	936	630	658
220	912	9	900	716
335	264	159	962	554
39	46	951	853	77
914	126	30	767	754
564	922	774	571	896
317	88	197	120	242
551	373	392	91	667
277	112	452	221	182
624	980	827	730	913
314	761	521	962	884
262	268	629	376	104
576	132	678	754	906
179	231	486	845	642
595	341	103	971	918
52	558	650	104	548
393	365	193	886	68
345	654	669	622	759
380	107	629	387	216
560	324	989	254	223
243	430	943	127	466
949	836	267	526	667
531	702	217	818	73
77	594	731	620	485
344	643	137	776	400
754	315	618	272	196
727	412	105	902	94
428	925	501	742	965
364	515	964	904	546
255	262	506	903	850
618	134	821	704	847
554	113	144	393	443
650	789	75	36	825
124	33	373	292	330
251	4	187	154	644
799	375	747	4	364
892	857	15	432	833
990	960	65	247	753
923	26	774	240	648
113	145	215	162	527
226	237	659	645	835
684	972	427	203	84
223	505	603	346	331
378	433	653	974	975
960	17	853	519	561
434	863	915	81	138
562	511	83	13	962
470	675	131	984	942
303	280	814	256	474
659	911	925	183	237
575	998	450	582	620
574	137	708	515	317
3	500	691	923	953
719	188	513	438	899
331	104	518	457	94
965	54	410	705	620
724	566	360	718	900
490	30	41	521	382
907	74	576	616	420
471	305	203	262	288
331	57	743	902	746
247	525	152	542	581
836	173	960	896	905
567	843	797	716	32
213	88	918	67	132
124	268	980	713	174
837	181	302	29	837
557	839	319	532	473
517	96	577	970	515
659	938	545	679	518
763	995	506	268	995
640	926	525	678	400
732	865	824	533	619
252	299	433	914	61
421	881	585	426	189
11	334	278	620	90
339	961	479	673	731
846	384	232	750	409
568	544	585	890	822
528	947	573	289	933
31	655	538	860	188
13	471	805	31	679
356	466	194	164	982
204	739	777	846	722
198	991	584	325	972
507	287	255	836	38
531	691	777	433	201
825	632	466	199	833
363	40	772	666	603
154	529	463	29	641
124	511	127	521	86
204	167	456	818	346
531	413	690	930	681
6	956	312	347	932
154	400	231	262	980
455	87	557	833	200
340	848	680	173	620
135	664	917	736	635
627	628	827	85	387
457	595	628	593	363
229	416	418	289	161
88	832	958	502	538
965	516	536	509	486
353	959	378	199	854
571	656	383	25	610
978	624	801	534	622
185	309	244	674	847
573	850	319	171	896
564	98	370	999	583
215	366	383	865	297
849	70	902	907	17
39	82	432	721	919
597	416	867	245	428
9	445	937	712	592
915	485	962	667	726
73	524	676	975	24
786	240	767	517	342
701	873	575	641	678
903	846	701	140	78
942	587	1000	501	214
803	537	687	600	754
658	34	757	561	363
624	614	505	577	783
52	53	264	811	92
63	309	318	1	662
124	667	840	226	484
906	817	545	922	813
878	849	47	643	977
819	127	73	560	45
63	760	847	685	233
689	897	663	77	849
465	647	866	307	923
177	387	177	723	295
576	35	54	412	971
340	883	151	238	654
302	572	471	878	409
898	515	276	335	6
606	227	523	995	477
348	300	105	667	870
836	337	432	47	504
307	209	63	193	201
861	557	791	830	591
553	660	529	744	840
332	928	160	529	572
529	258	767	527	654
915	272	684	956	846
510	126	875	977	94
582	859	824	330	665
932	896	53	197	745
624	841	372	202	846
801	219	172	724	928
147	789	25	789	506
818	741	958	477	781
486	709	147	916	763
922	709	360	954	109
488	791	611	983	341
216	736	514	164	686
778	404	659	481	758
243	5	23	677	898
410	825	473	146	987
533	642	613	794	416
900	141	623	523	356
247	215	119	29	354
455	111	512	96	815
720	924	278	882	727
36	979	748	488	594
666	793	237	577	442
474	277	844	321	651
31	234	486	492	824
217	317	937	409	763
199	570	308	185	577
417	550	916	311	890
815	774	153	745	253
923	990	650	382	758
817	303	234	757	415
909	619	456	106	116
787	181	309	811	362
211	460	92	311	900
184	201	438	882	938
704	520	403	468	921
594	909	173	202	925
457	695	685	988	662
857	960	987	13	736
552	486	491	390	10
633	675	42	319	898
971	404	745	210	420
459	743	50	233	945
288	413	969	820	547
498	819	987	101	982
286	152	392	352	890
194	391	850	335	883
280	454	281	915	920
987	155	663	331	515
382	175	415	156	905
632	539	11	430	317
257	722	440	205	3
470	636	472	729	220
825	477	305	980	307
412	868	309	180	530
885	442	326	456	268
907	444	621	911	410
288	93	139	997	976
804	801	246	487	237
806	374	281	220	872
232	160	376	315	805
800	339	215	382	659
381	489	745	21	770
491	502	222	626	559
787	101	219	589	45
215	226	586	493	354
908	419	157	43	975
555	271	300	134	279
3	482	3	857	838
788	120	588	363	69
767	619	366	54	126
91	306	248	163	544
212	627	573	239	423
170	244	870	36	993
