3	46	80	82	36	62	98	44
62	9	14	86	37	72	46	82
42	52	7	29	91	63	76	66
24	53	79	6	7	97	28	80
34	65	2	61	97	88	3	81
75	19	65	31	99	95	89	51
21	29	91	72	49	72	2	37
27	88	36	90	71	66	82	64
24	64	79	43	72	19	88	34
3	97	98	33	31	25	52	62
12	3	4	92	29	95	41	81
2	11	43	9	61	3	71	35
88	10	41	38	2	52	6	48
85	63	100	88	2	27	100	53
92	5	45	73	26	81	29	7
43	26	30	64	96	46	28	58
48	59	92	32	77	79	67	85
53	62	21	33	4	84	77	40
88	75	53	46	19	58	16	34
80	52	29	83	8	60	69	87
23	34	26	36	31	40	8	86
94	59	49	53	88	17	36	47
85	48	56	70	76	86	96	20
64	8	7	7	37	81	76	27
25	10	54	10	85	21	49	90
70	26	39	95	58	98	14	36
43	12	73	7	99	95	79	100
16	98	48	69	49	28	48	76
95	98	79	71	93	78	36	56
38	37	35	56	12	43	5	55
48	89	95	68	20	76	84	73
58	16	64	74	94	35	68	6
74	63	79	79	82	30	5	72
36	88	3	52	36	27	19	65
81	51	22	24	70	39	27	82
11	37	30	4	61	90	34	37
47	52	43	19	70	96	73	78
58	40	1	59	99	55	3	45
52	5	84	11	98	33	12	21
65	61	36	38	77	62	93	41
27	42	7	57	3	37	26	39
73	62	9	74	76	47	86	15
73	34	86	32	99	23	22	29
32	68	97	59	34	59	51	78
77	57	54	58	85	67	51	27
99	6	95	15	23	87	18	10
33	21	6	49	26	79	4	27
94	45	2	83	98	1	17	56
27	71	96	57	35	27	63	74
57	2	58	10	57	80	39	95
76	7	99	51	22	83	96	20
38	62	58	34	73	15	88	14
45	11	95	69	84	30	87	41
77	51	73	17	63	100	94	75
94	70	100	82	39	29	42	74
87	23	3	28	36	20	71	53
30	99	32	71	54	93	65	63
34	10	64	54	48	41	36	84
73	93	27	100	43	57	23	1
23	26	99	30	35	99	73	71
24	80	40	78	73	23	28	83
20	12	52	32	53	73	96	79
89	25	76	80	74	59	18	2
59	22	38	7	9	58	14	94
81	51	8	49	76	51	76	6
72	64	60	67	13	74	89	33
43	73	67	21	10	79	7	28
7	34	68	90	91	95	76	82
100	50	16	96	7	32	2	21
92	21	72	99	96	7	78	66
75	24	41	46	17	78	96	28
40	9	52	47	18	90	66	85
43	9	89	50	32	35	18	86
64	2	96	53	68	73	37	88
84	25	8	86	3	83	64	98
65	71	71	32	19	36	26	93
32	75	2	82	22	13	21	45
48	27	14	1	20	12	39	60
67	82	71	60	16	65	90	86
41	74	94	13	18	91	46	41
26	36	21	48	77	91	79	57
36	70	86	75	87	79	5	17
53	29	53	3	38	34	23	21
44	96	22	34	36	58	2	47
65	59	5	68	20	40	70	18
49	23	5	5	28	7	37	100
60	35	90	99	18	80	46	48
74	70	19	76	91	54	1	84
46	30	81	54	28	49	79	73
45	50	6	21	75	59	89	59
58	41	48	66	19	62	94	28
37	80	72	9	7	69	47	68
64	15	79	25	68	97	40	5
88	92	79	17	75	22	98	60
10	15	17	32	96	79	64	3
23	98	1	58	6	50	89	25
78	95	38	48	55	32	36	85
72	92	87	3	48	99	84	84
95	61	24	66	58	42	52	67
86	23	23	33	88	76	13	74
3	68	47	15	25	38	64	95
70	12	18	37	75	42	68	73
15	29	53	17	1	72	75	15
68	59	23	71	71	26	42	96
21	18	68	59	99	19	97	65
50	37	34	18	87	79	49	92
87	9	33	63	49	45	32	19
34	53	12	92	73	97	4	64
66	55	42	98	65	79	94	45
55	80	22	1	72	95	97	36
14	41	38	70	77	19	90	51
99	60	97	54	3	18	62	80
97	31	32	76	69	30	25	74
21	57	24	55	48	19	54	38
55	30	45	55	64	56	91	12
72	99	37	54	14	12	45	61
49	97	51	3	7	72	44	89
99	66	56	36	78	61	46	78
86	13	50	82	81	32	3	88
93	9	8	17	9	53	93	40
7	43	66	87	68	69	41	100
81	92	14	33	52	1	30	10
89	11	27	54	69	97	10	64
91	1	88	9	11	23	43	53
12	84	16	59	47	36	11	54
75	20	84	34	23	100	6	2
96	28	84	1	6	57	3	12
10	57	58	52	1	10	60	44
34	99	17	99	87	2	33	88
4	99	9	70	25	53	82	21
71	90	92	12	52	26	46	27
8	25	44	96	65	2	71	5
25	9	82	89	93	74	17	92
73	59	21	64	63	27	51	15
60	93	26	81	12	87	70	15
49	81	50	21	43	1	41	38
15	33	39	74	49	51	24	6
71	44	34	4	56	37	80	67
44	4	62	68	80	56	1	94
63	28	76	78	93	69	3	59
90	5	83	24	22	33	68	94
70	59	55	39	60	52	21	93
39	85	39	86	50	100	3	81
42	85	78	96	97	77	43	37
39	75	85	79	51	54	95	70
37	62	71	72	100	29	96	78
69	43	47	31	92	27	57	70
28	58	45	36	27	59	54	3
36	52	35	49	14	40	21	1
36	33	31	43	15	6	21	44
7	63	42	23	77	21	51	88
8	52	7	33	71	79	22	25
22	75	87	23	73	40	20	91
35	7	69	77	58	12	68	68
47	25	92	97	30	95	73	18
25	10	63	14	52	67	49	27
75	44	90	100	55	24	12	17
76	61	53	39	97	81	68	11
57	26	72	53	2	70	32	42
28	42	48	60	91	50	11	56
56	39	84	57	86	13	82	49
13	53	69	76	86	93	71	68
53	42	24	19	57	60	63	29
31	34	64	37	95	74	19	59
54	86	92	57	78	41	64	6
20	86	17	9	83	29	12	91
29	24	35	28	43	8	99	39
5	1	23	98	3	5	92	3
61	92	69	61	74	32	22	17
43	68	96	24	6	29	93	2
26	59	58	14	33	22	70	44
53	66	27	46	82	12	99	14
96	66	50	17	18	58	67	66
24	62	30	84	54	75	85	50
28	44	49	62	28	2	97	32
20	41	54	94	17	81	60	63
36	14	75	96	55	39	48	81
67	22	52	14	97	58	51	98
99	76	30	26	5	56	57	18
59	16	93	5	23	22	74	50
5	28	34	9	11	73	54	80
26	34	74	52	23	34	5	31
13	74	9	54	7	63	29	46
88	17	41	2	50	44	8	23
82	53	62	57	60	30	48	2
24	42	53	59	30	21	100	26
94	26	46	46	6	14	80	2
99	79	31	73	16	22	59	91
56	64	96	71	30	88	9	34
77	4	27	62	94	66	31	65
23	37	9	23	65	56	65	37
18	87	42	80	98	31	58	4
96	51	58	38	21	37	81	33
5	56	53	62	10	37	8	42
75	83	45	20	78	69	22	31
23	56	47	53	38	66	1	9
84	27	71	60	4	89	80	71
33	57	26	80	30	43	88	22
69	38	13	90	49	33	6	63
30	8	30	18	76	86	54	95
55	57	66	86	94	23	32	1
73	54	25	5	42	55	84	39
72	51	69	55	39	95	49	32
46	85	27	100	70	27	1	34
79	27	80	32	70	37	67	91
39	44	58	22	2	85	77	38
88	39	95	55	15	72	1	77
24	21	39	89	43	40	46	22
23	4	63	35	89	23	77	52
13	79	76	44	84	76	70	7
59	58	49	58	53	3	11	65
61	64	85	48	91	72	55	80
40	29	89	84	82	92	54	67
87	55	31	98	28	53	58	52
34	23	65	53	10	82	34	6
1	97	38	69	44	92	89	72
38	100	56	66	73	43	76	63
36	3	63	28	86	11	41	79
90	85	83	84	40	87	21	52
54	81	8	8	81	34	42	50
75	57	22	93	60	16	67	58
32	84	71	78	64	36	52	97
76	65	41	49	39	1	50	53
96	62	81	81	89	77	83	7
58	15	76	64	2	36	70	83
88	34	11	99	95	15	44	92
8	69	79	2	59	34	36	84
97	2	46	21	59	73	30	32
100	60	36	59	26	53	57	16
45	27	34	36	60	63	62	87
32	45	60	95	30	25	51	58
23	13	67	6	24	95	6	42
47	35	17	20	68	64	56	1
35	69	35	10	10	41	23	53
89	34	93	54	69	30	98	1
60	43	25	21	4	14	60	21
50	26	77	22	3	63	20	9
9	21	25	60	58	93	30	43
54	73	57	15	98	21	94	75
100	53	55	81	33	100	81	13
3	4	94	67	7	10	24	71
39	95	65	69	21	54	3	56
72	9	24	80	98	70	44	65
92	57	37	35	97	7	71	61
46	23	73	6	47	19	86	77
100	96	49	81	32	85	87	27
62	87	16	28	67	9	13	64
30	35	35	84	54	99	30	42
75	5	97	44	6	18	71	36
64	45	69	93	27	82	4	65
64	21	10	80	60	60	49	46
69	29	10	39	25	42	92	55
83	2	14	47	67	57	69	24
84	85	52	21	35	26	66	22
68	73	92	61	31	44	37	22
72	67	43	40	75	99	74	15
6	46	20	45	23	78	5	17
49	22	45	62	48	88	20	34
30	51	55	81	65	27	82	95
92	85	36	2	61	100	83	54
96	72	48	86	3	18	44	35
5	87	23	27	70	97	72	18
3	86	17	43	75	71	47	76
38	54	19	90	93	39	78	98
70	15	20	1	57	25	79	3
27	74	23	31	59	51	61	20
9	49	74	42	99	67	78	99
16	51	65	44	22	52	57	69
6	15	99	99	31	48	4	19
75	24	17	96	70	93	63	54
47	92	56	34	70	4	28	14
39	28	55	85	50	93	28	51
68	86	58	63	18	79	62	41
92	1	27	88	23	64	43	16
22	96	44	57	41	20	98	51
37	70	21	37	55	55	25	15
9	73	35	84	100	53	60	27
12	72	99	56	12	32	55	80
80	79	43	14	27	10	82	67
81	17	29	79	13	5	36	55
12	52	28	21	21	97	7	52
42	99	22	76	52	46	20	39
72	100	78	69	2	38	92	5
89	93	40	26	89	3	2	4
75	35	51	32	82	93	55	57
98	34	23	29	27	59	48	25
10	68	96	98	54	18	97	3
64	89	30	77	41	46	55	50
53	95	12	1	98	12	70	14
50	78	44	31	31	61	63	99
78	61	86	19	1	29	11	55
1	91	27	60	11	64	55	83
50	56	42	80	17	30	52	62
99	36	95	15	99	8	59	14
90	71	87	51	76	39	75	62
64	36	65	71	80	43	21	32
14	76	33	96	47	13	3	38
86	45	71	64	58	13	51	67
8	34	75	11	32	36	20	15
53	75	25	83	8	85	38	44
98	2	17	1	97	86	49	4
74	56	59	55	93	10	33	15
37	10	61	97	42	52	56	57
5	9	12	38	74	61	36	31
83	58	71	52	30	62	90	38
15	87	46	93	36	67	68	80
4	64	96	65	70	90	86	9
81	73	16	73	64	8	94	35
21	54	22	34	66	89	40	76
96	70	80	42	39	91	64	82
16	17	58	76	81	53	68	82
92	47	68	11	98	67	2	35
6	6	41	32	50	18	20	48
85	35	18	14	37	36	57	65
96	98	100	12	99	57	96	4
10	10	9	10	13	82	70	66
30	19	85	72	33	7	18	99
80	29	78	41	77	47	26	45
22	30	42	11	9	95	100	61
61	30	71	54	62	46	48	6
82	56	42	62	13	68	92	70
27	11	1	76	18	92	27	83
58	53	3	95	82	30	66	100
30	57	53	7	43	12	62	19
45	70	27	33	35	22	12	33
60	30	35	50	76	51	65	4
23	51	48	28	2	67	32	59
78	69	74	85	36	66	6	80
81	44	39	56	81	7	9	70
64	58	99	25	11	18	38	17
96	94	88	87	92	58	79	60
19	77	71	20	97	3	16	25
56	5	28	45	50	89	75	8
75	7	61	54	2	73	60	16
3	88	42	44	8	46	65	15
65	72	61	41	64	84	27	22
85	82	59	20	2	39	37	2
5	2	54	29	58	7	76	69
82	58	22	10	57	66	94	58
59	87	40	9	11	36	33	5
72	91	99	48	18	17	90	12
6	69	75	45	22	28	53	52
8	87	23	22	1	8	92	17
60	46	40	62	21	6	17	90
68	70	41	46	87	42	18	11
78	37	95	80	63	78	58	92
23	62	60	98	30	7	4	55
48	21	28	94	25	17	50	46
57	49	98	7	62	62	54	72
29	18	10	44	35	44	74	90
93	17	12	77	60	42	29	93
92	58	85	14	72	15	6	9
97	3	38	95	97	57	24	4
77	8	8	25	58	50	33	93
18	28	39	83	14	97	40	14
35	83	23	83	14	34	5	9
45	56	22	25	96	74	11	92
8	10	97	17	96	40	92	32
43	2	88	92	62	13	26	55
18	43	30	7	75	32	79	10
98	55	63	88	97	25	38	98
5	65	46	1	26	46	81	93
11	29	97	21	74	71	23	63
89	59	46	55	55	42	2	92
61	54	84	85	64	26	50	83
54	10	80	51	62	26	82	73
34	2	65	96	48	62	80	100
53	99	62	35	4	91	55	63
20	21	13	47	46	79	30	61
29	48	18	65	35	36	57	57
63	88	91	3	56	48	18	83
53	42	86	82	37	19	57	81
22	76	87	53	64	48	2	73
92	40	71	75	71	99	24	55
24	16	88	19	87	97	8	75
21	56	35	6	69	94	69	78
78	13	8	96	40	96	98	65
56	18	99	86	34	38	1	3
70	31	59	21	31	23	25	39
73	5	92	58	75	89	53	42
65	45	84	5	52	60	36	69
26	61	89	79	14	30	96	65
42	96	52	28	76	32	98	46
52	80	73	20	80	66	55	25
58	28	19	84	43	99	82	19
7	18	48	32	65	76	63	28
30	30	61	26	70	85	9	40
85	36	95	3	22	79	98	36
86	6	54	68	2	93	98	59
33	24	49	54	79	71	34	36
95	4	55	54	35	66	54	99
74	97	26	43	11	37	85	76
65	50	24	55	76	98	79	82
48	41	84	89	99	99	98	4
100	24	92	45	17	34	76	72
17	1	50	85	47	93	75	76
17	95	63	60	83	62	86	11
91	31	24	66	13	27	63	16
54	45	23	86	65	13	81	84
13	1	95	43	19	56	97	80
99	38	83	9	96	81	71	36
25	53	59	20	85	59	11	86
37	3	36	79	20	66	65	75
20	71	91	80	14	64	99	95
23	25	9	63	99	83	88	78
12	15	74	33	46	55	1	88
98	28	75	71	9	60	83	6
79	31	58	68	43	61	71	65
98	57	7	8	36	61	72	72
44	27	37	18	54	15	62	60
44	67	72	98	26	71	47	28
29	60	36	92	37	33	74	4
43	19	19	62	22	83	88	66
7	44	17	16	43	73	48	23
95	45	65	42	11	8	74	37
79	48	89	32	52	62	97	24
67	71	73	59	84	55	55	10
13	36	10	40	42	44	77	10
35	3	68	16	42	70	64	37
92	41	10	12	61	48	41	3
23	81	55	75	33	30	30	68
1	31	42	16	30	96	5	96
95	62	3	91	68	3	78	26
68	62	71	11	2	75	35	31
92	7	35	97	11	46	93	4
68	90	88	22	74	4	38	62
93	58	72	7	69	57	82	100
38	88	39	45	90	30	62	14
52	51	100	87	88	55	94	95
26	23	98	81	2	36	4	57
66	48	92	36	16	86	27	4
40	97	77	62	91	12	45	81
31	21	13	91	21	86	22	52
88	38	84	70	37	81	73	78
70	75	79	35	57	93	48	71
19	95	73	49	32	46	8	11
47	53	10	33	22	74	18	36
49	78	23	29	25	49	24	16
11	48	35	11	65	41	1	87
65	35	71	72	65	46	46	82
21	59	81	90	64	26	97	29
55	17	75	93	15	61	12	34
85	9	56	96	13	5	100	71
36	19	1	3	35	88	99	9
6	47	91	36	87	27	33	49
84	2	21	84	21	1	21	84
76	22	13	34	19	83	94	91
15	98	8	53	80	18	37	71
82	51	34	56	23	66	93	2
4	76	16	60	63	57	43	13
99	92	86	23	18	34	15	42
95	32	84	79	79	100	22	70
1	85	18	55	7	14	88	1
35	34	25	50	82	48	48	66
46	31	86	87	78	13	72	75
81	66	58	10	100	32	97	49
47	58	93	26	43	19	24	9
45	44	41	37	77	100	62	49
92	57	76	45	82	11	6	93
24	56	99	54	53	63	57	7
99	36	82	46	3	97	81	56
29	83	62	76	52	45	68	10
50	2	47	56	23	48	96	91
54	98	35	26	86	43	51	83
35	52	85	24	91	92	53	53
88	10	62	2	51	27	26	23
50	95	9	94	53	93	97	32
55	33	35	49	68	74	56	86
16	85	85	35	54	17	34	69
2	36	86	50	99	44	67	8
55	1	51	38	67	1	59	4
72	53	43	85	45	96	86	81
41	55	44	62	43	53	23	52
27	13	39	63	22	100	96	47
99	90	75	100	8	53	21	8
13	65	52	32	41	98	21	49
84	50	12	48	48	13	50	100
33	50	32	80	25	48	53	28
30	85	37	20	62	99	45	74
73	7	71	94	84	15	3	16
58	50	6	12	72	1	61	60
69	97	80	62	35	69	22	91
30	80	100	63	89	13	81	13
1	49	87	92	35	5	87	29
45	77	74	17	36	98	93	40
27	48	9	71	89	34	79	3
39	13	10	88	78	4	82	69
63	44	70	60	19	65	52	85
84	47	50	95	82	46	73	38
52	41	41	60	46	68	99	11
88	1	1	68	71	71	70	35
44	48	99	41	32	5	38	83
19	83	80	12	42	74	57	3
33	41	93	75	95	87	96	84
22	46	31	3	96	35	91	35
60	32	28	14	97	92	79	28
77	50	12	50	33	15	52	62
16	25	31	63	12	91	6	64
5	70	32	14	32	2	11	14
46	83	84	8	72	83	12	34
89	57	51	76	73	52	63	20
54	67	77	6	35	73	85	53
14	38	2	10	36	16	5	87
33	48	74	74	32	38	13	45
47	36	37	67	51	72	44	30
50	90	85	41	59	96	33	69
23	25	7	3	13	43	32	44
72	18	34	90	12	15	78	72
91	43	73	20	32	93	88	34
49	99	20	53	62	81	7	17
30	85	15	60	61	7	66	99
51	51	92	11	79	67	70	14
99	68	43	5	51	85	94	43
52	86	2	33	4	31	36	67
95	3	71	82	73	85	59	39
7	21	68	45	40	84	100	36
59	84	44	85	29	50	62	19
58	68	86	16	35	75	14	51
33	45	49	67	96	38	22	61
54	97	63	83	94	73	88	23
26	15	44	5	53	30	89	98
24	47	14	48	59	96	19	3
76	30	10	77	24	11	89	81
43	76	7	17	85	59	13	3
16	60	64	68	15	31	73	99
46	71	88	53	23	35	10	79
38	77	80	36	31	93	73	51
14	46	33	90	55	4	24	78
41	60	34	10	63	8	6	56
80	55	95	50	89	100	38	35
35	50	15	35	72	91	32	13
80	58	95	64	67	24	25	50
54	30	32	5	77	73	20	32
47	13	22	27	82	34	39	11
71	66	18	45	2	69	4	97
70	67	94	82	47	95	92	61
78	25	51	4	14	83	40	37
91	52	53	2	38	60	63	59
48	20	39	79	11	93	25	63
89	89	91	74	23	13	57	99
56	78	96	36	20	64	16	57
62	54	74	27	33	66	13	72
86	63	21	53	60	94	12	70
86	15	25	91	40	26	34	37
42	1	43	8	21	23	52	33
78	44	89	86	65	97	96	36
37	96	15	29	87	36	42	64
19	96	42	6	82	80	95	100
44	12	42	5	91	38	80	63
54	47	27	31	89	43	15	20
32	78	9	20	21	64	79	76
67	24	68	66	11	3	65	16
96	11	11	68	84	45	33	56
39	50	53	24	57	11	45	81
61	76	74	36	17	35	25	55
36	40	44	87	53	57	67	81
13	100	94	8	93	34	44	47
23	44	21	55	40	42	35	69
72	79	1	51	57	6	86	7
91	96	72	8	95	90	1	20
35	71	80	38	34	45	72	83
60	21	26	93	27	14	58	98
18	11	9	93	39	38	8	25
81	64	73	56	75	64	73	21
73	62	42	72	24	28	90	70
67	63	89	98	75	58	52	51
52	97	66	77	9	25	87	100
77	47	86	4	15	41	78	76
80	85	11	39	56	13	14	84
90	57	1	12	45	27	89	72
95	85	76	38	90	80	86	65
12	29	29	49	20	12	21	23
38	42	7	77	52	72	11	39
85	43	40	5	80	36	16	66
23	70	68	86	53	27	54	57
73	21	30	83	54	7	96	32
20	96	96	94	10	25	34	81
61	49	61	33	66	6	35	68
59	2	27	7	49	21	80	71
67	76	77	59	89	9	53	58
91	77	54	31	39	6	69	49
69	86	87	85	51	23	3	56
98	57	25	9	67	25	6	72
27	62	89	42	22	48	100	5
83	82	9	35	37	74	63	90
82	96	96	85	84	94	16	59
79	40	55	3	68	47	14	81
50	92	17	25	95	54	21	20
11	11	54	42	54	32	37	72
2	98	16	55	58	28	12	96
5	80	95	78	96	97	90	50
54	79	61	20	87	34	64	95
24	44	49	22	35	95	95	48
11	23	9	48	31	38	87	4
33	79	80	71	65	7	90	4
59	69	100	74	29	6	91	12
46	37	53	95	76	47	68	93
88	11	35	95	42	37	15	17
2	94	80	17	19	50	16	80
20	66	65	35	36	92	96	99
87	98	40	71	82	27	97	78
74	37	71	89	21	35	27	5
74	33	26	22	2	56	76	12
88	84	23	79	43	41	25	3
22	99	81	40	4	80	4	52
1	11	60	88	27	3	100	74
94	86	21	20	70	51	71	98
29	19	99	99	88	82	47	41
49	97	7	59	42	65	65	82
69	89	77	25	60	32	58	60
17	65	90	96	87	15	48	43
47	58	5	49	55	58	37	40
1	67	26	62	39	95	29	79
15	66	30	71	88	57	63	12
48	10	56	7	22	83	9	50
89	40	46	98	41	58	41	39
61	52	9	45	13	95	65	100
85	66	90	10	17	25	35	94
82	97	49	80	27	65	17	28
45	41	16	93	70	23	89	66
53	72	82	5	16	98	6	27
59	64	49	87	33	61	82	50
55	23	69	60	99	38	83	29
86	34	49	68	89	22	55	8
15	90	18	89	37	41	61	52
57	5	8	11	2	77	80	17
57	36	7	97	23	43	44	39
57	36	77	6	89	35	70	18
40	90	61	29	37	96	60	16
65	21	94	78	37	83	50	63
77	81	5	1	91	68	5	2
80	93	76	66	14	23	84	75
4	58	40	41	59	49	12	44
53	13	85	29	9	47	57	40
17	38	5	22	11	13	77	35
28	34	17	80	83	1	85	84
84	59	78	63	81	34	33	85
93	60	65	41	91	88	54	4
92	65	35	48	90	57	89	100
66	18	79	15	29	12	78	36
49	66	14	69	27	85	41	32
14	31	67	23	46	90	87	80
42	11	2	97	94	99	28	86
86	99	45	48	83	82	77	76
42	14	88	83	22	17	6	3
55	72	32	47	92	81	32	13
61	33	93	41	70	3	60	23
94	50	97	1	13	86	62	4
6	27	60	28	64	5	63	45
79	21	50	10	16	21	20	1
66	39	48	83	64	79	61	39
8	74	77	14	14	50	13	10
44	73	19	92	64	51	24	11
29	7	25	67	93	76	37	71
10	40	59	57	55	88	33	50
